human_ensemble_id_gene	gene_id	gene_name	mouse_ensembl_id	mouse_gene_id	mouse_gene_name	dog_ensembl_id	dog_gene_id	dog_gene_name	transcript	status	mouse_ortholog_transcript	status	dog_ortholog_transcript	status
ENSG00000029363	BCLAF1	BCL2 associated transcription factor 1 	ENSMUSG00000037608	Bclaf1	BCL2-associated transcription factor 1 	ENSCAFG00000000245	BCLAF1	BCL2 associated transcription factor 1 	ENST00000531224	known	ENSMUST00000043881	known	ENSCAFT00000000383	known
ENSG00000029363	BCLAF1	BCL2 associated transcription factor 1 	ENSMUSG00000037608	Bclaf1	BCL2-associated transcription factor 1 	ENSCAFG00000000245	BCLAF1	BCL2 associated transcription factor 1 	ENST00000530767	known	CGAMUSTENST00000530767	predicted	CGACAFTENST00000530767	predicted
ENSG00000029363	BCLAF1	BCL2 associated transcription factor 1 	ENSMUSG00000037608	Bclaf1	BCL2-associated transcription factor 1 	ENSCAFG00000000245	BCLAF1	BCL2 associated transcription factor 1 	ENST00000527759	known	ENSMUST00000185800	known	CGACAFTENST00000527759	predicted
ENSG00000029363	BCLAF1	BCL2 associated transcription factor 1 	ENSMUSG00000037608	Bclaf1	BCL2-associated transcription factor 1 	ENSCAFG00000000245	BCLAF1	BCL2 associated transcription factor 1 	ENST00000392348	known	CGAMUSTENST00000392348	predicted	CGACAFTENST00000392348	predicted
ENSG00000029363	BCLAF1	BCL2 associated transcription factor 1 	ENSMUSG00000037608	Bclaf1	BCL2-associated transcription factor 1 	ENSCAFG00000000245	BCLAF1	BCL2 associated transcription factor 1 	ENST00000353331	known	CGAMUSTENST00000392348	predicted	CGACAFTENST00000392348	predicted
ENSG00000029363	BCLAF1	BCL2 associated transcription factor 1 	ENSMUSG00000037608	Bclaf1	BCL2-associated transcription factor 1 	ENSCAFG00000000245	BCLAF1	BCL2 associated transcription factor 1 	CGATENSMUST00000092678	predicted	ENSMUST00000092678	known	CGACAFTENSMUST00000092678	predicted
ENSG00000179950	PUF60	poly(U) binding splicing factor 60 	ENSMUSG00000002524	Puf60	poly-U binding splicing factor 60 	ENSCAFG00000001400	PUF60	poly(U) binding splicing factor 60 	ENST00000526683	known	ENSMUST00000100527	known	CGACAFTENST00000526683	predicted
ENSG00000179950	PUF60	poly(U) binding splicing factor 60 	ENSMUSG00000002524	Puf60	poly-U binding splicing factor 60 	ENSCAFG00000001400	PUF60	poly(U) binding splicing factor 60 	ENST00000453551	known	CGAMUSTENST00000453551	predicted	CGACAFTENST00000453551	predicted
ENSG00000179950	PUF60	poly(U) binding splicing factor 60 	ENSMUSG00000002524	Puf60	poly-U binding splicing factor 60 	ENSCAFG00000001400	PUF60	poly(U) binding splicing factor 60 	ENST00000313352	known	CGAMUSTENST00000313352	predicted	CGACAFTENST00000313352	predicted
ENSG00000179950	PUF60	poly(U) binding splicing factor 60 	ENSMUSG00000002524	Puf60	poly-U binding splicing factor 60 	ENSCAFG00000001400	PUF60	poly(U) binding splicing factor 60 	ENST00000456095	known	CGAMUSTENST00000456095	predicted	CGACAFTENST00000456095	predicted
ENSG00000179950	PUF60	poly(U) binding splicing factor 60 	ENSMUSG00000002524	Puf60	poly-U binding splicing factor 60 	ENSCAFG00000001400	PUF60	poly(U) binding splicing factor 60 	ENST00000349157	known	ENSMUST00000002599	known	ENSCAFT00000002168	known
ENSG00000179950	PUF60	poly(U) binding splicing factor 60 	ENSMUSG00000002524	Puf60	poly-U binding splicing factor 60 	ENSCAFG00000001400	PUF60	poly(U) binding splicing factor 60 	ENST00000527197	known	CGAMUSTENST00000527197	predicted	CGACAFTENST00000527197	predicted
ENSG00000153560	UBP1	upstream binding protein 1 	ENSMUSG00000009741	Ubp1	upstream binding protein 1 	ENSCAFG00000004598	UBP1	upstream binding protein 1 	ENST00000283629	known	ENSMUST00000084885	known	ENSCAFT00000007417	known
ENSG00000153560	UBP1	upstream binding protein 1 	ENSMUSG00000009741	Ubp1	upstream binding protein 1 	ENSCAFG00000004598	UBP1	upstream binding protein 1 	ENST00000447368	known	ENSMUST00000009885	known	CGACAFTENSMUST00000116492	predicted
ENSG00000153560	UBP1	upstream binding protein 1 	ENSMUSG00000009741	Ubp1	upstream binding protein 1 	ENSCAFG00000004598	UBP1	upstream binding protein 1 	ENST00000283628	known	ENSMUST00000084885	known	ENSCAFT00000007417	known
ENSG00000147044	CASK	calcium/calmodulin dependent serine protein kinase 	ENSMUSG00000031012	Cask	calcium/calmodulin-dependent serine protein kinase (MAGUK family) 	ENSCAFG00000014358	CASK	calcium/calmodulin dependent serine protein kinase 	ENST00000421587	known	ENSMUST00000115436	known	ENSCAFT00000049479	known
ENSG00000147044	CASK	calcium/calmodulin dependent serine protein kinase 	ENSMUSG00000031012	Cask	calcium/calmodulin-dependent serine protein kinase (MAGUK family) 	ENSCAFG00000014358	CASK	calcium/calmodulin dependent serine protein kinase 	ENST00000378166	known	CGAMUSTENST00000378166	predicted	CGACAFTENST00000378166	predicted
ENSG00000147044	CASK	calcium/calmodulin dependent serine protein kinase 	ENSMUSG00000031012	Cask	calcium/calmodulin-dependent serine protein kinase (MAGUK family) 	ENSCAFG00000014358	CASK	calcium/calmodulin dependent serine protein kinase 	ENST00000442742	known	CGAMUSTENST00000442742	predicted	CGACAFTENST00000442742	predicted
ENSG00000147044	CASK	calcium/calmodulin dependent serine protein kinase 	ENSMUSG00000031012	Cask	calcium/calmodulin-dependent serine protein kinase (MAGUK family) 	ENSCAFG00000014358	CASK	calcium/calmodulin dependent serine protein kinase 	CGATENSMUST00000115438	predicted	ENSMUST00000115438	known	CGACAFTENSMUST00000115438	predicted
ENSG00000213593	TMX2	thioredoxin related transmembrane protein 2 	ENSMUSG00000050043	Tmx2	thioredoxin-related transmembrane protein 2 	ENSCAFG00000025148	TMX2	thioredoxin related transmembrane protein 2 	ENST00000378312	known	ENSMUST00000111664	known	CGACAFTENST00000378312	predicted
ENSG00000213593	TMX2	thioredoxin related transmembrane protein 2 	ENSMUSG00000050043	Tmx2	thioredoxin-related transmembrane protein 2 	ENSCAFG00000025148	TMX2	thioredoxin related transmembrane protein 2 	ENST00000278422	known	ENSMUST00000053664	known	ENSCAFT00000012435	known
ENSG00000001631	KRIT1	KRIT1 ankyrin repeat containing 	ENSMUSG00000000600	Krit1	KRIT1, ankyrin repeat containing 	ENSCAFG00000001961	KRIT1	KRIT1 ankyrin repeat containing 	ENST00000340022	known	ENSMUST00000080085	known	ENSCAFT00000045366	known
ENSG00000001631	KRIT1	KRIT1 ankyrin repeat containing 	ENSMUSG00000000600	Krit1	KRIT1, ankyrin repeat containing 	ENSCAFG00000001961	KRIT1	KRIT1 ankyrin repeat containing 	ENST00000412043	known	ENSMUST00000080085	known	ENSCAFT00000045366	known
ENSG00000001631	KRIT1	KRIT1 ankyrin repeat containing 	ENSMUSG00000000600	Krit1	KRIT1, ankyrin repeat containing 	ENSCAFG00000001961	KRIT1	KRIT1 ankyrin repeat containing 	ENST00000394505	known	ENSMUST00000080085	known	ENSCAFT00000045366	known
ENSG00000001631	KRIT1	KRIT1 ankyrin repeat containing 	ENSMUSG00000000600	Krit1	KRIT1, ankyrin repeat containing 	ENSCAFG00000001961	KRIT1	KRIT1 ankyrin repeat containing 	ENST00000394503	known	CGAMUSTENST00000394503	predicted	ENSCAFT00000003109	known
ENSG00000001631	KRIT1	KRIT1 ankyrin repeat containing 	ENSMUSG00000000600	Krit1	KRIT1, ankyrin repeat containing 	ENSCAFG00000001961	KRIT1	KRIT1 ankyrin repeat containing 	ENST00000394507	known	ENSMUST00000080085	known	ENSCAFT00000045366	known
ENSG00000001631	KRIT1	KRIT1 ankyrin repeat containing 	ENSMUSG00000000600	Krit1	KRIT1, ankyrin repeat containing 	ENSCAFG00000001961	KRIT1	KRIT1 ankyrin repeat containing 	CGATENSMUST00000171023	predicted	ENSMUST00000171023	known	CGACAFTENSMUST00000171023	predicted
ENSG00000175216	CKAP5	cytoskeleton associated protein 5 	ENSMUSG00000040549	Ckap5	cytoskeleton associated protein 5 	ENSCAFG00000009053	CKAP5	cytoskeleton associated protein 5 	ENST00000529230	known	ENSMUST00000099716	known	ENSCAFT00000014468	known
ENSG00000175216	CKAP5	cytoskeleton associated protein 5 	ENSMUSG00000040549	Ckap5	cytoskeleton associated protein 5 	ENSCAFG00000009053	CKAP5	cytoskeleton associated protein 5 	ENST00000354558	known	CGAMUSTENST00000354558	predicted	CGACAFTENST00000354558	predicted
ENSG00000175216	CKAP5	cytoskeleton associated protein 5 	ENSMUSG00000040549	Ckap5	cytoskeleton associated protein 5 	ENSCAFG00000009053	CKAP5	cytoskeleton associated protein 5 	ENST00000312055	known	CGAMUSTENST00000354558	predicted	CGACAFTENST00000354558	predicted
ENSG00000175216	CKAP5	cytoskeleton associated protein 5 	ENSMUSG00000040549	Ckap5	cytoskeleton associated protein 5 	ENSCAFG00000009053	CKAP5	cytoskeleton associated protein 5 	CGATENSMUST00000046769	predicted	ENSMUST00000046769	known	CGACAFTENSMUST00000046769	predicted
ENSG00000163694	RBM47	RNA binding motif protein 47 	ENSMUSG00000070780	Rbm47	RNA binding motif protein 47 	ENSCAFG00000015898	RBM47	RNA binding motif protein 47 	ENST00000381793	known	ENSMUST00000167950	known	ENSCAFT00000025193	known
ENSG00000163694	RBM47	RNA binding motif protein 47 	ENSMUSG00000070780	Rbm47	RNA binding motif protein 47 	ENSCAFG00000015898	RBM47	RNA binding motif protein 47 	ENST00000381795	known	ENSMUST00000094756	known	CGACAFTENST00000381795	predicted
ENSG00000163694	RBM47	RNA binding motif protein 47 	ENSMUSG00000070780	Rbm47	RNA binding motif protein 47 	ENSCAFG00000015898	RBM47	RNA binding motif protein 47 	ENST00000295971	known	ENSMUST00000167950	known	ENSCAFT00000025193	known
ENSG00000175416	CLTB	clathrin light chain B 	ENSMUSG00000047547	Cltb	clathrin, light polypeptide (Lcb) 	ENSCAFG00000016689	CLTB	clathrin light chain B 	ENST00000310418	known	ENSMUST00000049575	known	ENSCAFT00000026430	known
ENSG00000175416	CLTB	clathrin light chain B 	ENSMUSG00000047547	Cltb	clathrin, light polypeptide (Lcb) 	ENSCAFG00000016689	CLTB	clathrin light chain B 	ENST00000345807	known	ENSMUST00000091609	known	CGACAFTENST00000345807	predicted
ENSG00000087087	SRRT	serrate, RNA effector molecule 	ENSMUSG00000037364	Srrt	serrate RNA effector molecule homolog (Arabidopsis) 	ENSCAFG00000023538	SRRT	serrate, RNA effector molecule 	ENST00000618262	known	CGAMUSTENST00000618262	predicted	CGACAFTENST00000618262	predicted
ENSG00000087087	SRRT	serrate, RNA effector molecule 	ENSMUSG00000037364	Srrt	serrate RNA effector molecule homolog (Arabidopsis) 	ENSCAFG00000023538	SRRT	serrate, RNA effector molecule 	ENST00000614484	known	CGAMUSTENST00000614484	predicted	CGACAFTENST00000614484	predicted
ENSG00000087087	SRRT	serrate, RNA effector molecule 	ENSMUSG00000037364	Srrt	serrate RNA effector molecule homolog (Arabidopsis) 	ENSCAFG00000023538	SRRT	serrate, RNA effector molecule 	ENST00000618411	known	CGAMUSTENST00000618411	predicted	CGACAFTENST00000618411	predicted
ENSG00000087087	SRRT	serrate, RNA effector molecule 	ENSMUSG00000037364	Srrt	serrate RNA effector molecule homolog (Arabidopsis) 	ENSCAFG00000023538	SRRT	serrate, RNA effector molecule 	ENST00000611405	known	ENSMUST00000040873	known	ENSCAFT00000022237	known
ENSG00000087087	SRRT	serrate, RNA effector molecule 	ENSMUSG00000037364	Srrt	serrate RNA effector molecule homolog (Arabidopsis) 	ENSCAFG00000023538	SRRT	serrate, RNA effector molecule 	CGATENSMUST00000199243	predicted	ENSMUST00000199243	known	CGACAFTENSMUST00000199243	predicted
ENSG00000087087	SRRT	serrate, RNA effector molecule 	ENSMUSG00000037364	Srrt	serrate RNA effector molecule homolog (Arabidopsis) 	ENSCAFG00000023538	SRRT	serrate, RNA effector molecule 	CGATENSMUST00000197466	predicted	ENSMUST00000197466	known	CGACAFTENSMUST00000197466	predicted
ENSG00000065613	SLK	STE20 like kinase 	ENSMUSG00000025060	Slk	STE20-like kinase 	ENSCAFG00000010516	SLK	STE20 like kinase 	ENST00000335753	known	ENSMUST00000026043	known	ENSCAFT00000045427	known
ENSG00000065613	SLK	STE20 like kinase 	ENSMUSG00000025060	Slk	STE20-like kinase 	ENSCAFG00000010516	SLK	STE20 like kinase 	ENST00000369755	known	ENSMUST00000051691	known	ENSCAFT00000016744	known
ENSG00000135709	KIAA0513	KIAA0513 	ENSMUSG00000031824	6430548M08Rik	RIKEN cDNA 6430548M08 gene 	ENSCAFG00000019937	KIAA0513	KIAA0513 	ENST00000566428	known	ENSMUST00000108950	known	ENSCAFT00000031718	known
ENSG00000135709	KIAA0513	KIAA0513 	ENSMUSG00000031824	6430548M08Rik	RIKEN cDNA 6430548M08 gene 	ENSCAFG00000019937	KIAA0513	KIAA0513 	ENST00000567328	known	ENSMUST00000108948	known	CGACAFTENST00000567328	predicted
ENSG00000135709	KIAA0513	KIAA0513 	ENSMUSG00000031824	6430548M08Rik	RIKEN cDNA 6430548M08 gene 	ENSCAFG00000019937	KIAA0513	KIAA0513 	ENST00000258180	known	ENSMUST00000108950	known	ENSCAFT00000031718	known
ENSG00000135709	KIAA0513	KIAA0513 	ENSMUSG00000031824	6430548M08Rik	RIKEN cDNA 6430548M08 gene 	ENSCAFG00000019937	KIAA0513	KIAA0513 	ENST00000538274	known	ENSMUST00000108951	known	ENSCAFT00000036937	known
ENSG00000125740	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit 	ENSMUSG00000003545	Fosb	FBJ osteosarcoma oncogene B 	ENSCAFG00000004443	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit 	ENST00000417353	known	CGAMUSTENST00000417353	predicted	CGACAFTENST00000417353	predicted
ENSG00000125740	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit 	ENSMUSG00000003545	Fosb	FBJ osteosarcoma oncogene B 	ENSCAFG00000004443	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit 	ENST00000353609	known	ENSMUST00000003640	known	ENSCAFT00000007160	known
ENSG00000125740	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit 	ENSMUSG00000003545	Fosb	FBJ osteosarcoma oncogene B 	ENSCAFG00000004443	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit 	CGATENSMUST00000208446	predicted	ENSMUST00000208446	known	CGACAFTENSMUST00000208446	predicted
ENSG00000164970	FAM219A	family with sequence similarity 219 member A 	ENSMUSG00000028439	Fam219a	family with sequence similarity 219, member A 	ENSCAFG00000001919	FAM219A	family with sequence similarity 219 member A 	ENST00000297620	known	ENSMUST00000108052	known	CGACAFTENST00000297620	predicted
ENSG00000164970	FAM219A	family with sequence similarity 219 member A 	ENSMUSG00000028439	Fam219a	family with sequence similarity 219, member A 	ENSCAFG00000001919	FAM219A	family with sequence similarity 219 member A 	ENST00000445726	known	CGAMUSTENST00000445726	predicted	ENSCAFT00000003036	known
ENSG00000164970	FAM219A	family with sequence similarity 219 member A 	ENSMUSG00000028439	Fam219a	family with sequence similarity 219, member A 	ENSCAFG00000001919	FAM219A	family with sequence similarity 219 member A 	CGATENSMUST00000108049	predicted	ENSMUST00000108049	known	CGACAFTENSMUST00000108049	predicted
ENSG00000117362	APH1A	aph-1 homolog A, gamma-secretase subunit 	ENSMUSG00000015750	Aph1a	aph1 homolog A, gamma secretase subunit 	ENSCAFG00000011777	APH1A	aph-1 homolog A, gamma-secretase subunit 	ENST00000369109	known	ENSMUST00000056710	known	ENSCAFT00000018712	known
ENSG00000117362	APH1A	aph-1 homolog A, gamma-secretase subunit 	ENSMUSG00000015750	Aph1a	aph1 homolog A, gamma secretase subunit 	ENSCAFG00000011777	APH1A	aph-1 homolog A, gamma-secretase subunit 	ENST00000360244	known	ENSMUST00000015894	known	CGACAFTENST00000360244	predicted
ENSG00000117362	APH1A	aph-1 homolog A, gamma-secretase subunit 	ENSMUSG00000015750	Aph1a	aph1 homolog A, gamma secretase subunit 	ENSCAFG00000011777	APH1A	aph-1 homolog A, gamma-secretase subunit 	ENST00000414276	known	CGAMUSTENST00000414276	predicted	CGACAFTENST00000414276	predicted
ENSG00000186073	C15orf41	chromosome 15 open reading frame 41 	ENSMUSG00000040282	BC052040	cDNA sequence BC052040 	ENSCAFG00000008431	C30H15orf41	chromosome 30 C15orf41 homolog 	ENST00000566621	known	ENSMUST00000110918	known	ENSCAFT00000013391	known
ENSG00000186073	C15orf41	chromosome 15 open reading frame 41 	ENSMUSG00000040282	BC052040	cDNA sequence BC052040 	ENSCAFG00000008431	C30H15orf41	chromosome 30 C15orf41 homolog 	ENST00000437989	known	ENSMUST00000110918	known	ENSCAFT00000013391	known
ENSG00000186073	C15orf41	chromosome 15 open reading frame 41 	ENSMUSG00000040282	BC052040	cDNA sequence BC052040 	ENSCAFG00000008431	C30H15orf41	chromosome 30 C15orf41 homolog 	ENST00000569302	known	ENSMUST00000166472	known	CGACAFTENST00000569302	predicted
ENSG00000186073	C15orf41	chromosome 15 open reading frame 41 	ENSMUSG00000040282	BC052040	cDNA sequence BC052040 	ENSCAFG00000008431	C30H15orf41	chromosome 30 C15orf41 homolog 	ENST00000567389	known	CGAMUSTENST00000567389	predicted	CGACAFTENST00000567389	predicted
ENSG00000186073	C15orf41	chromosome 15 open reading frame 41 	ENSMUSG00000040282	BC052040	cDNA sequence BC052040 	ENSCAFG00000008431	C30H15orf41	chromosome 30 C15orf41 homolog 	ENST00000562877	known	CGAMUSTENST00000567389	predicted	CGACAFTENST00000567389	predicted
ENSG00000186073	C15orf41	chromosome 15 open reading frame 41 	ENSMUSG00000040282	BC052040	cDNA sequence BC052040 	ENSCAFG00000008431	C30H15orf41	chromosome 30 C15orf41 homolog 	ENST00000338183	known	CGAMUSTENST00000567389	predicted	CGACAFTENST00000567389	predicted
ENSG00000135365	PHF21A	PHD finger protein 21A 	ENSMUSG00000058318	Phf21a	PHD finger protein 21A 	ENSCAFG00000009313	PHF21A	PHD finger protein 21A 	ENST00000323180	known	ENSMUST00000111294	known	CGACAFTENST00000323180	predicted
ENSG00000135365	PHF21A	PHD finger protein 21A 	ENSMUSG00000058318	Phf21a	PHD finger protein 21A 	ENSCAFG00000009313	PHF21A	PHD finger protein 21A 	ENST00000418153	known	CGAMUSTENST00000418153	predicted	CGACAFTENST00000418153	predicted
ENSG00000135365	PHF21A	PHD finger protein 21A 	ENSMUSG00000058318	Phf21a	PHD finger protein 21A 	ENSCAFG00000009313	PHF21A	PHD finger protein 21A 	CGATENSMUST00000111293	predicted	ENSMUST00000090586	known	ENSCAFT00000014853	known
ENSG00000135365	PHF21A	PHD finger protein 21A 	ENSMUSG00000058318	Phf21a	PHD finger protein 21A 	ENSCAFG00000009313	PHF21A	PHD finger protein 21A 	CGATENSMUST00000111291	predicted	ENSMUST00000044036	known	CGACAFTENSMUST00000111291	predicted
ENSG00000135365	PHF21A	PHD finger protein 21A 	ENSMUSG00000058318	Phf21a	PHD finger protein 21A 	ENSCAFG00000009313	PHF21A	PHD finger protein 21A 	CGATENSMUST00000111292	predicted	ENSMUST00000068702	known	CGACAFTENSMUST00000111292	predicted
ENSG00000006125	AP2B1	adaptor related protein complex 2 subunit beta 1 	ENSMUSG00000035152	Ap2b1	adaptor-related protein complex 2, beta 1 subunit 	ENSCAFG00000018246	AP2B1	adaptor related protein complex 2 subunit beta 1 	ENST00000621914	known	ENSMUST00000065692	known	CGACAFTENST00000621914	predicted
ENSG00000006125	AP2B1	adaptor related protein complex 2 subunit beta 1 	ENSMUSG00000035152	Ap2b1	adaptor-related protein complex 2, beta 1 subunit 	ENSCAFG00000018246	AP2B1	adaptor related protein complex 2 subunit beta 1 	ENST00000610402	known	ENSMUST00000018875	known	ENSCAFT00000028998	known
ENSG00000006125	AP2B1	adaptor related protein complex 2 subunit beta 1 	ENSMUSG00000035152	Ap2b1	adaptor-related protein complex 2, beta 1 subunit 	ENSCAFG00000018246	AP2B1	adaptor related protein complex 2 subunit beta 1 	ENST00000618940	known	ENSMUST00000018875	known	ENSCAFT00000028998	known
ENSG00000154813	DPH3	diphthamide biosynthesis 3 	ENSMUSG00000021905	Dph3	diphthamine biosynthesis 3 	ENSCAFG00000005881	DPH3	diphthamide biosynthesis 3 	ENST00000488423	known	ENSMUST00000067955	known	ENSCAFT00000009475	known
ENSG00000154813	DPH3	diphthamide biosynthesis 3 	ENSMUSG00000021905	Dph3	diphthamine biosynthesis 3 	ENSCAFG00000005881	DPH3	diphthamide biosynthesis 3 	ENST00000383775	known	ENSMUST00000124303	known	CGACAFTENST00000383775	predicted
ENSG00000276600	RAB7B	RAB7B, member RAS oncogene family 	ENSMUSG00000052688	Rab7b	RAB7B, member RAS oncogene family 	ENSCAFG00000010198	RAB7B	RAB7B, member RAS oncogene family 	ENST00000617070	known	ENSMUST00000064679	known	ENSCAFT00000016185	known
ENSG00000276600	RAB7B	RAB7B, member RAS oncogene family 	ENSMUSG00000052688	Rab7b	RAB7B, member RAS oncogene family 	ENSCAFG00000010198	RAB7B	RAB7B, member RAS oncogene family 	ENST00000623597	known	ENSMUST00000064679	known	ENSCAFT00000016185	known
ENSG00000276600	RAB7B	RAB7B, member RAS oncogene family 	ENSMUSG00000052688	Rab7b	RAB7B, member RAS oncogene family 	ENSCAFG00000010198	RAB7B	RAB7B, member RAS oncogene family 	ENST00000623893	known	ENSMUST00000064664	known	CGACAFTENST00000623893	predicted
ENSG00000276600	RAB7B	RAB7B, member RAS oncogene family 	ENSMUSG00000052688	Rab7b	RAB7B, member RAS oncogene family 	ENSCAFG00000010198	RAB7B	RAB7B, member RAS oncogene family 	ENST00000617991	known	ENSMUST00000064679	known	ENSCAFT00000016185	known
ENSG00000169744	LDB2	LIM domain binding 2 	ENSMUSG00000039706	Ldb2	LIM domain binding 2 	ENSCAFG00000015135	LDB2	LIM domain binding 2 	ENST00000515064	known	ENSMUST00000199261	known	CGACAFTENST00000515064	predicted
ENSG00000169744	LDB2	LIM domain binding 2 	ENSMUSG00000039706	Ldb2	LIM domain binding 2 	ENSCAFG00000015135	LDB2	LIM domain binding 2 	ENST00000441778	known	ENSMUST00000199534	known	CGACAFTENST00000441778	predicted
ENSG00000169744	LDB2	LIM domain binding 2 	ENSMUSG00000039706	Ldb2	LIM domain binding 2 	ENSCAFG00000015135	LDB2	LIM domain binding 2 	ENST00000304523	known	ENSMUST00000070748	known	CGACAFTENST00000304523	predicted
ENSG00000169744	LDB2	LIM domain binding 2 	ENSMUSG00000039706	Ldb2	LIM domain binding 2 	ENSCAFG00000015135	LDB2	LIM domain binding 2 	ENST00000502640	known	CGAMUSTENST00000502640	predicted	CGACAFTENST00000502640	predicted
ENSG00000169744	LDB2	LIM domain binding 2 	ENSMUSG00000039706	Ldb2	LIM domain binding 2 	ENSCAFG00000015135	LDB2	LIM domain binding 2 	CGATENSCAFT00000024036	predicted	CGAMUSTENSCAFT00000024036	predicted	ENSCAFT00000024036	known
ENSG00000169744	LDB2	LIM domain binding 2 	ENSMUSG00000039706	Ldb2	LIM domain binding 2 	ENSCAFG00000015135	LDB2	LIM domain binding 2 	CGATENSMUST00000199256	predicted	ENSMUST00000199256	known	CGACAFTENSMUST00000199256	predicted
ENSG00000136574	GATA4	GATA binding protein 4 	ENSMUSG00000021944	Gata4	GATA binding protein 4 	ENSCAFG00000029087	GATA4	GATA binding protein 4 	ENST00000528712	known	CGAMUSTENST00000528712	predicted	CGACAFTENST00000528712	predicted
ENSG00000136574	GATA4	GATA binding protein 4 	ENSMUSG00000021944	Gata4	GATA binding protein 4 	ENSCAFG00000029087	GATA4	GATA binding protein 4 	ENST00000335135	known	ENSMUST00000118022	known	ENSCAFT00000048684	known
ENSG00000136574	GATA4	GATA binding protein 4 	ENSMUSG00000021944	Gata4	GATA binding protein 4 	ENSCAFG00000029087	GATA4	GATA binding protein 4 	ENST00000532059	known	ENSMUST00000067417	known	CGACAFTENST00000532059	predicted
ENSG00000011347	SYT7	synaptotagmin 7 	ENSMUSG00000024743	Syt7	synaptotagmin VII 	ENSCAFG00000016121	SYT7	synaptotagmin 7 	ENST00000263846	known	ENSMUST00000073899	known	CGACAFTENST00000263846	predicted
ENSG00000011347	SYT7	synaptotagmin 7 	ENSMUSG00000024743	Syt7	synaptotagmin VII 	ENSCAFG00000016121	SYT7	synaptotagmin 7 	ENST00000540677	known	CGAMUSTENST00000540677	predicted	CGACAFTENST00000540677	predicted
ENSG00000011347	SYT7	synaptotagmin 7 	ENSMUSG00000024743	Syt7	synaptotagmin VII 	ENSCAFG00000016121	SYT7	synaptotagmin 7 	ENST00000542836	known	CGAMUSTENST00000542836	predicted	CGACAFTENST00000542836	predicted
ENSG00000011347	SYT7	synaptotagmin 7 	ENSMUSG00000024743	Syt7	synaptotagmin VII 	ENSCAFG00000016121	SYT7	synaptotagmin 7 	CGATENSMUST00000076968	predicted	ENSMUST00000076968	known	CGACAFTENSMUST00000076968	predicted
ENSG00000011347	SYT7	synaptotagmin 7 	ENSMUSG00000024743	Syt7	synaptotagmin VII 	ENSCAFG00000016121	SYT7	synaptotagmin 7 	CGATENSMUST00000169121	predicted	ENSMUST00000169121	known	CGACAFTENSMUST00000169121	predicted
ENSG00000135333	EPHA7	EPH receptor A7 	ENSMUSG00000028289	Epha7	Eph receptor A7 	ENSCAFG00000003332	EPHA7	EPH receptor A7 	ENST00000369303	known	ENSMUST00000029964	known	ENSCAFT00000005480	known
ENSG00000135333	EPHA7	EPH receptor A7 	ENSMUSG00000028289	Epha7	Eph receptor A7 	ENSCAFG00000003332	EPHA7	EPH receptor A7 	ENST00000369297	known	CGAMUSTENST00000369297	predicted	CGACAFTENST00000369297	predicted
ENSG00000135333	EPHA7	EPH receptor A7 	ENSMUSG00000028289	Epha7	Eph receptor A7 	ENSCAFG00000003332	EPHA7	EPH receptor A7 	CGATENSMUST00000080934	predicted	ENSMUST00000080934	known	CGACAFTENSMUST00000080934	predicted
ENSG00000135333	EPHA7	EPH receptor A7 	ENSMUSG00000028289	Epha7	Eph receptor A7 	ENSCAFG00000003332	EPHA7	EPH receptor A7 	CGATENSMUST00000108191	predicted	ENSMUST00000108191	known	CGACAFTENSMUST00000108191	predicted
ENSG00000102910	LONP2	lon peptidase 2, peroxisomal 	ENSMUSG00000047866	Lonp2	lon peptidase 2, peroxisomal 	ENSCAFG00000010029	LONP2	lon peptidase 2, peroxisomal 	ENST00000285737	known	ENSMUST00000034141	known	ENSCAFT00000015963	known
ENSG00000102910	LONP2	lon peptidase 2, peroxisomal 	ENSMUSG00000047866	Lonp2	lon peptidase 2, peroxisomal 	ENSCAFG00000010029	LONP2	lon peptidase 2, peroxisomal 	ENST00000535754	known	CGAMUSTENST00000535754	predicted	CGACAFTENST00000535754	predicted
ENSG00000102910	LONP2	lon peptidase 2, peroxisomal 	ENSMUSG00000047866	Lonp2	lon peptidase 2, peroxisomal 	ENSCAFG00000010029	LONP2	lon peptidase 2, peroxisomal 	CGATENSMUST00000121673	predicted	ENSMUST00000163987	known	CGACAFTENSMUST00000121673	predicted
ENSG00000147955	SIGMAR1	sigma non-opioid intracellular receptor 1 	ENSMUSG00000036078	Sigmar1	sigma non-opioid intracellular receptor 1 	ENSCAFG00000030020	SIGMAR1	sigma non-opioid intracellular receptor 1 	ENST00000277010	known	ENSMUST00000059354	known	ENSCAFT00000043329	known
ENSG00000147955	SIGMAR1	sigma non-opioid intracellular receptor 1 	ENSMUSG00000036078	Sigmar1	sigma non-opioid intracellular receptor 1 	ENSCAFG00000030020	SIGMAR1	sigma non-opioid intracellular receptor 1 	ENST00000477726	known	ENSMUST00000071561	known	CGACAFTENST00000477726	predicted
