sp1_gene_ID,sp2_gene_ID,homology_type
ENSG00000067955,ENSCAFG00000020389,ortholog_one2one
ENSG00000072201,ENSCAFG00000002039,ortholog_one2one
ENSG00000074964,ENSCAFG00000015727,ortholog_one2one
ENSG00000081803,ENSCAFG00000003553,ortholog_one2one
ENSG00000089682,ENSCAFG00000017959,ortholog_one2one
ENSG00000095397,ENSCAFG00000003344,ortholog_one2one
ENSG00000102981,ENSCAFG00000031576,ortholog_one2one
ENSG00000109667,ENSCAFG00000015634,ortholog_one2one
ENSG00000121753,ENSCAFG00000010872,ortholog_one2one
ENSG00000125861,ENSCAFG00000006246,ortholog_one2one
ENSG00000130294,ENSCAFG00000012713,ortholog_one2one
ENSG00000132334,ENSCAFG00000013204,ortholog_one2one
ENSG00000135365,ENSCAFG00000009313,ortholog_one2one
ENSG00000138650,ENSCAFG00000003785,ortholog_one2one
ENSG00000138758,ENSCAFG00000008668,ortholog_one2one
ENSG00000142611,ENSCAFG00000019473,ortholog_one2one
ENSG00000145087,ENSCAFG00000011430,ortholog_one2one
ENSG00000145416,ENSCAFG00000008804,ortholog_one2one
ENSG00000148341,ENSCAFG00000020008,ortholog_one2one
ENSG00000149534,ENSCAFG00000010352,ortholog_one2one
ENSG00000153071,ENSCAFG00000018622,ortholog_one2one
ENSG00000154380,ENSCAFG00000016185,ortholog_one2one
ENSG00000156313,ENSCAFG00000014003,ortholog_one2one
ENSG00000157637,ENSCAFG00000005725,ortholog_one2one
ENSG00000159409,ENSCAFG00000012794,ortholog_one2one
ENSG00000161082,ENSCAFG00000019263,ortholog_one2one
ENSG00000165782,ENSCAFG00000005416,ortholog_one2one
ENSG00000166220,ENSCAFG00000014088,ortholog_one2one
ENSG00000166734,ENSCAFG00000013507,ortholog_one2one
ENSG00000167632,ENSCAFG00000001181,ortholog_one2one
ENSG00000174015,ENSCAFG00000004519,ortholog_one2one
ENSG00000177192,ENSCAFG00000006429,ortholog_one2one
ENSG00000181090,ENSCAFG00000019390,ortholog_one2one
ENSG00000182504,ENSCAFG00000009608,ortholog_one2one
ENSG00000185559,ENSCAFG00000017925,ortholog_one2one
ENSG00000196405,ENSCAFG00000017889,ortholog_one2one
ENSG00000196843,ENSCAFG00000006546,ortholog_one2one
ENSG00000198821,ENSCAFG00000029072,ortholog_one2one
ENSG00000205981,ENSCAFG00000032714,ortholog_one2one
ENSG00000076826,ENSCAFG00000018288,ortholog_one2one
ENSG00000080845,ENSCAFG00000008491,ortholog_one2one
ENSG00000106459,ENSCAFG00000001507,ortholog_one2one
ENSG00000107105,ENSCAFG00000001688,ortholog_one2one
ENSG00000128596,ENSCAFG00000023734,ortholog_one2one
ENSG00000132952,ENSCAFG00000006590,ortholog_one2one
ENSG00000134644,ENSCAFG00000011205,ortholog_one2one
ENSG00000136848,ENSCAFG00000020290,ortholog_one2one
ENSG00000140750,ENSCAFG00000017492,ortholog_one2one
ENSG00000150471,ENSCAFG00000002364,ortholog_one2one
ENSG00000153317,ENSCAFG00000001096,ortholog_one2one
ENSG00000153956,ENSCAFG00000006339,ortholog_one2one
ENSG00000156687,ENSCAFG00000006252,ortholog_one2one
ENSG00000196535,ENSCAFG00000018868,ortholog_one2one
ENSG00000004866,ENSCAFG00000003410,ortholog_one2one
ENSG00000071564,ENSCAFG00000019487,ortholog_one2one
ENSG00000001617,ENSCAFG00000010804,ortholog_one2one
ENSG00000002016,ENSCAFG00000015831,ortholog_one2one
ENSG00000003989,ENSCAFG00000006944,ortholog_one2one
ENSG00000006128,ENSCAFG00000002207,ortholog_one2one
ENSG00000007392,ENSCAFG00000019689,ortholog_one2one
ENSG00000010322,ENSCAFG00000009389,ortholog_one2one
ENSG00000010810,ENSCAFG00000003995,ortholog_one2one
ENSG00000012061,ENSCAFG00000004448,ortholog_one2one
ENSG00000013619,ENSCAFG00000019116,ortholog_one2one
ENSG00000013725,ENSCAFG00000016378,ortholog_one2one
ENSG00000014257,ENSCAFG00000006237,ortholog_one2one
ENSG00000019582,ENSCAFG00000018101,ortholog_one2one
ENSG00000020922,ENSCAFG00000004162,ortholog_one2one
ENSG00000021852,ENSCAFG00000018937,ortholog_one2one
ENSG00000022567,ENSCAFG00000001232,ortholog_one2one
ENSG00000026103,ENSCAFG00000015712,ortholog_one2one
ENSG00000027869,ENSCAFG00000023568,ortholog_one2one
ENSG00000036672,ENSCAFG00000012042,ortholog_one2one
ENSG00000038945,ENSCAFG00000006830,ortholog_one2one
ENSG00000041988,ENSCAFG00000019625,ortholog_one2one
ENSG00000051128,ENSCAFG00000014475,ortholog_one2one
ENSG00000058335,ENSCAFG00000014053,ortholog_one2one
ENSG00000058866,ENSCAFG00000013503,ortholog_one2one
ENSG00000063854,ENSCAFG00000019490,ortholog_one2one
ENSG00000064490,ENSCAFG00000014341,ortholog_one2one
ENSG00000064601,ENSCAFG00000009819,ortholog_one2one
ENSG00000064692,ENSCAFG00000000522,ortholog_one2one
ENSG00000065054,ENSCAFG00000019449,ortholog_one2one
ENSG00000065609,ENSCAFG00000002951,ortholog_one2one
ENSG00000067177,ENSCAFG00000017179,ortholog_one2one
ENSG00000067369,ENSCAFG00000012508,ortholog_one2one
ENSG00000067606,ENSCAFG00000019381,ortholog_one2one
ENSG00000067840,ENSCAFG00000019290,ortholog_one2one
ENSG00000068438,ENSCAFG00000015339,ortholog_one2one
ENSG00000068796,ENSCAFG00000007191,ortholog_one2one
ENSG00000069018,ENSCAFG00000001103,ortholog_one2one
ENSG00000070214,ENSCAFG00000002758,ortholog_one2one
ENSG00000070729,ENSCAFG00000008588,ortholog_one2one
ENSG00000070785,ENSCAFG00000004681,ortholog_one2one
ENSG00000072110,ENSCAFG00000016534,ortholog_one2one
ENSG00000072832,ENSCAFG00000015799,ortholog_one2one
ENSG00000073350,ENSCAFG00000004816,ortholog_one2one
ENSG00000073711,ENSCAFG00000007061,ortholog_one2one
ENSG00000074410,ENSCAFG00000016990,ortholog_one2one
ENSG00000075142,ENSCAFG00000001855,ortholog_one2one
ENSG00000078061,ENSCAFG00000015115,ortholog_one2one
ENSG00000078140,ENSCAFG00000015961,ortholog_one2one
ENSG00000078549,ENSCAFG00000003111,ortholog_one2one
ENSG00000078618,ENSCAFG00000003803,ortholog_one2one
ENSG00000079308,ENSCAFG00000014575,ortholog_one2one
ENSG00000080546,ENSCAFG00000003793,ortholog_one2one
ENSG00000081377,ENSCAFG00000001201,ortholog_one2one
ENSG00000082438,ENSCAFG00000010630,ortholog_one2one
ENSG00000082805,ENSCAFG00000015874,ortholog_one2one
ENSG00000085733,ENSCAFG00000010478,ortholog_one2one
ENSG00000088726,ENSCAFG00000004929,ortholog_one2one
ENSG00000088833,ENSCAFG00000006789,ortholog_one2one
ENSG00000089685,ENSCAFG00000005302,ortholog_one2one
ENSG00000090512,ENSCAFG00000013591,ortholog_one2one
ENSG00000090686,ENSCAFG00000014825,ortholog_one2one
ENSG00000091409,ENSCAFG00000013006,ortholog_one2one
ENSG00000093009,ENSCAFG00000014571,ortholog_one2one
ENSG00000096717,ENSCAFG00000013316,ortholog_one2one
ENSG00000099956,ENSCAFG00000014105,ortholog_one2one
ENSG00000100227,ENSCAFG00000000959,ortholog_one2one
ENSG00000100321,ENSCAFG00000001337,ortholog_one2one
ENSG00000100379,ENSCAFG00000001513,ortholog_one2one
ENSG00000100644,ENSCAFG00000015718,ortholog_one2one
ENSG00000100902,ENSCAFG00000013409,ortholog_one2one
ENSG00000101638,ENSCAFG00000017615,ortholog_one2one
ENSG00000102225,ENSCAFG00000015003,ortholog_one2one
ENSG00000102230,ENSCAFG00000013493,ortholog_one2one
ENSG00000102935,ENSCAFG00000009983,ortholog_one2one
ENSG00000102984,ENSCAFG00000020210,ortholog_one2one
ENSG00000103342,ENSCAFG00000018856,ortholog_one2one
ENSG00000103423,ENSCAFG00000019212,ortholog_one2one
ENSG00000104081,ENSCAFG00000029558,ortholog_one2one
ENSG00000104365,ENSCAFG00000005526,ortholog_one2one
ENSG00000104635,ENSCAFG00000009425,ortholog_one2one
ENSG00000104728,ENSCAFG00000013667,ortholog_one2one
ENSG00000105146,ENSCAFG00000023297,ortholog_one2one
ENSG00000105323,ENSCAFG00000005026,ortholog_one2one
ENSG00000105357,ENSCAFG00000003156,ortholog_one2one
ENSG00000105419,ENSCAFG00000004161,ortholog_one2one
ENSG00000105552,ENSCAFG00000003901,ortholog_one2one
ENSG00000105650,ENSCAFG00000014928,ortholog_one2one
ENSG00000105784,ENSCAFG00000001838,ortholog_one2one
ENSG00000106070,ENSCAFG00000003422,ortholog_one2one
ENSG00000106086,ENSCAFG00000003056,ortholog_one2one
ENSG00000106261,ENSCAFG00000031298,ortholog_one2one
ENSG00000107554,ENSCAFG00000009561,ortholog_one2one
ENSG00000107679,ENSCAFG00000012547,ortholog_one2one
ENSG00000108309,ENSCAFG00000014197,ortholog_one2one
ENSG00000108604,ENSCAFG00000012708,ortholog_one2one
ENSG00000108883,ENSCAFG00000014065,ortholog_one2one
ENSG00000109685,ENSCAFG00000014951,ortholog_one2one
ENSG00000109854,ENSCAFG00000009822,ortholog_one2one
ENSG00000110076,ENSCAFG00000014338,ortholog_one2one
ENSG00000110497,ENSCAFG00000009193,ortholog_one2one
ENSG00000110619,ENSCAFG00000010271,ortholog_one2one
ENSG00000111237,ENSCAFG00000008481,ortholog_one2one
ENSG00000111325,ENSCAFG00000007668,ortholog_one2one
ENSG00000111335,ENSCAFG00000023107,ortholog_one2one
ENSG00000111405,ENSCAFG00000009199,ortholog_one2one
ENSG00000111679,ENSCAFG00000014463,ortholog_one2one
ENSG00000111783,ENSCAFG00000001813,ortholog_one2one
ENSG00000111785,ENSCAFG00000001805,ortholog_one2one
ENSG00000111790,ENSCAFG00000011221,ortholog_one2one
ENSG00000111912,ENSCAFG00000001047,ortholog_one2one
ENSG00000112146,ENSCAFG00000002264,ortholog_one2one
ENSG00000112200,ENSCAFG00000002451,ortholog_one2one
ENSG00000112282,ENSCAFG00000000380,ortholog_one2one
ENSG00000112339,ENSCAFG00000000226,ortholog_one2one
ENSG00000112514,ENSCAFG00000001008,ortholog_one2one
ENSG00000112561,ENSCAFG00000001599,ortholog_one2one
ENSG00000112701,ENSCAFG00000002711,ortholog_one2one
ENSG00000113163,ENSCAFG00000009478,ortholog_one2one
ENSG00000113282,ENSCAFG00000017344,ortholog_one2one
ENSG00000113327,ENSCAFG00000017227,ortholog_one2one
ENSG00000113648,ENSCAFG00000001076,ortholog_one2one
ENSG00000114127,ENSCAFG00000007783,ortholog_one2one
ENSG00000114316,ENSCAFG00000024214,ortholog_one2one
ENSG00000114439,ENSCAFG00000009867,ortholog_one2one
ENSG00000114993,ENSCAFG00000008519,ortholog_one2one
ENSG00000115020,ENSCAFG00000013684,ortholog_one2one
ENSG00000115504,ENSCAFG00000003106,ortholog_one2one
ENSG00000115520,ENSCAFG00000010890,ortholog_one2one
ENSG00000115540,ENSCAFG00000010899,ortholog_one2one
ENSG00000115602,ENSCAFG00000002142,ortholog_one2one
ENSG00000115947,ENSCAFG00000005522,ortholog_one2one
ENSG00000116833,ENSCAFG00000011176,ortholog_one2one
ENSG00000117245,ENSCAFG00000015035,ortholog_one2one
ENSG00000117362,ENSCAFG00000011777,ortholog_one2one
ENSG00000117751,ENSCAFG00000012023,ortholog_one2one
ENSG00000118418,ENSCAFG00000002809,ortholog_one2one
ENSG00000118507,ENSCAFG00000001147,ortholog_one2one
ENSG00000118785,ENSCAFG00000009569,ortholog_one2one
ENSG00000119772,ENSCAFG00000004159,ortholog_one2one
ENSG00000120251,ENSCAFG00000008653,ortholog_one2one
ENSG00000121897,ENSCAFG00000015991,ortholog_one2one
ENSG00000122203,ENSCAFG00000016704,ortholog_one2one
ENSG00000122257,ENSCAFG00000017566,ortholog_one2one
ENSG00000122490,ENSCAFG00000000009,ortholog_one2one
ENSG00000122550,ENSCAFG00000002746,ortholog_one2one
ENSG00000122643,ENSCAFG00000003154,ortholog_one2one
ENSG00000122783,ENSCAFG00000003181,ortholog_one2one
ENSG00000123374,ENSCAFG00000000082,ortholog_one2one
ENSG00000123444,ENSCAFG00000008415,ortholog_one2one
ENSG00000124006,ENSCAFG00000015641,ortholog_one2one
ENSG00000124256,ENSCAFG00000023783,ortholog_one2one
ENSG00000124731,ENSCAFG00000001591,ortholog_one2one
ENSG00000124782,ENSCAFG00000009527,ortholog_one2one
ENSG00000125107,ENSCAFG00000008426,ortholog_one2one
ENSG00000125257,ENSCAFG00000005433,ortholog_one2one
ENSG00000125675,ENSCAFG00000018564,ortholog_one2one
ENSG00000125744,ENSCAFG00000004439,ortholog_one2one
ENSG00000125864,ENSCAFG00000005485,ortholog_one2one
ENSG00000126351,ENSCAFG00000016173,ortholog_one2one
ENSG00000126561,ENSCAFG00000015346,ortholog_one2one
ENSG00000126746,ENSCAFG00000014740,ortholog_one2one
ENSG00000127463,ENSCAFG00000015221,ortholog_one2one
ENSG00000127511,ENSCAFG00000015616,ortholog_one2one
ENSG00000128604,ENSCAFG00000001611,ortholog_one2one
ENSG00000128989,ENSCAFG00000032515,ortholog_one2one
ENSG00000129007,ENSCAFG00000017469,ortholog_one2one
ENSG00000130175,ENSCAFG00000017392,ortholog_one2one
ENSG00000131051,ENSCAFG00000008327,ortholog_one2one
ENSG00000131095,ENSCAFG00000013973,ortholog_one2one
ENSG00000131323,ENSCAFG00000018075,ortholog_one2one
ENSG00000131759,ENSCAFG00000016060,ortholog_one2one
ENSG00000132466,ENSCAFG00000002998,ortholog_one2one
ENSG00000132535,ENSCAFG00000015995,ortholog_one2one
ENSG00000132676,ENSCAFG00000016941,ortholog_one2one
ENSG00000132906,ENSCAFG00000016279,ortholog_one2one
ENSG00000133027,ENSCAFG00000028791,ortholog_one2one
ENSG00000133121,ENSCAFG00000006294,ortholog_one2one
ENSG00000133216,ENSCAFG00000014323,ortholog_one2one
ENSG00000133731,ENSCAFG00000030018,ortholog_one2one
ENSG00000134278,ENSCAFG00000018846,ortholog_one2one
ENSG00000134508,ENSCAFG00000018207,ortholog_one2one
ENSG00000134686,ENSCAFG00000010340,ortholog_one2one
ENSG00000135336,ENSCAFG00000003080,ortholog_one2one
ENSG00000135596,ENSCAFG00000003824,ortholog_one2one
ENSG00000136404,ENSCAFG00000013196,ortholog_one2one
ENSG00000136574,ENSCAFG00000029087,ortholog_one2one
ENSG00000136709,ENSCAFG00000004326,ortholog_one2one
ENSG00000136732,ENSCAFG00000030972,ortholog_one2one
ENSG00000137203,ENSCAFG00000009658,ortholog_one2one
ENSG00000137392,ENSCAFG00000001349,ortholog_one2one
ENSG00000137491,ENSCAFG00000005437,ortholog_one2one
ENSG00000137500,ENSCAFG00000004593,ortholog_one2one
ENSG00000137814,ENSCAFG00000011126,ortholog_one2one
ENSG00000137871,ENSCAFG00000016112,ortholog_one2one
ENSG00000137942,ENSCAFG00000020135,ortholog_one2one
ENSG00000138670,ENSCAFG00000008919,ortholog_one2one
ENSG00000138738,ENSCAFG00000004179,ortholog_one2one
ENSG00000138798,ENSCAFG00000011532,ortholog_one2one
ENSG00000138814,ENSCAFG00000010644,ortholog_one2one
ENSG00000139793,ENSCAFG00000005523,ortholog_one2one
ENSG00000139998,ENSCAFG00000016170,ortholog_one2one
ENSG00000140545,ENSCAFG00000011555,ortholog_one2one
ENSG00000140832,ENSCAFG00000020193,ortholog_one2one
ENSG00000141027,ENSCAFG00000018040,ortholog_one2one
ENSG00000141404,ENSCAFG00000018787,ortholog_one2one
ENSG00000141934,ENSCAFG00000019734,ortholog_one2one
ENSG00000142173,ENSCAFG00000029022,ortholog_one2one
ENSG00000142230,ENSCAFG00000004180,ortholog_one2one
ENSG00000142731,ENSCAFG00000003875,ortholog_one2one
ENSG00000143248,ENSCAFG00000013250,ortholog_one2one
ENSG00000143369,ENSCAFG00000012022,ortholog_one2one
ENSG00000143379,ENSCAFG00000023501,ortholog_one2one
ENSG00000143434,ENSCAFG00000012473,ortholog_one2one
ENSG00000143622,ENSCAFG00000016911,ortholog_one2one
ENSG00000143727,ENSCAFG00000030097,ortholog_one2one
ENSG00000143774,ENSCAFG00000001174,ortholog_one2one
ENSG00000144285,ENSCAFG00000005058,ortholog_one2one
ENSG00000144320,ENSCAFG00000013390,ortholog_one2one
ENSG00000144535,ENSCAFG00000011170,ortholog_one2one
ENSG00000144824,ENSCAFG00000010394,ortholog_one2one
ENSG00000145244,ENSCAFG00000001907,ortholog_one2one
ENSG00000145362,ENSCAFG00000011769,ortholog_one2one
ENSG00000145604,ENSCAFG00000018725,ortholog_one2one
ENSG00000146416,ENSCAFG00000000303,ortholog_one2one
ENSG00000146457,ENSCAFG00000009787,ortholog_one2one
ENSG00000146776,ENSCAFG00000004012,ortholog_one2one
ENSG00000146926,ENSCAFG00000004801,ortholog_one2one
ENSG00000147044,ENSCAFG00000014358,ortholog_one2one
ENSG00000147364,ENSCAFG00000010195,ortholog_one2one
ENSG00000147535,ENSCAFG00000006092,ortholog_one2one
ENSG00000148200,ENSCAFG00000020216,ortholog_one2one
ENSG00000148308,ENSCAFG00000019874,ortholog_one2one
ENSG00000148680,ENSCAFG00000007224,ortholog_one2one
ENSG00000148735,ENSCAFG00000011169,ortholog_one2one
ENSG00000148814,ENSCAFG00000011123,ortholog_one2one
ENSG00000148842,ENSCAFG00000010310,ortholog_one2one
ENSG00000149930,ENSCAFG00000017039,ortholog_one2one
ENSG00000149972,ENSCAFG00000004018,ortholog_one2one
ENSG00000150764,ENSCAFG00000014061,ortholog_one2one
ENSG00000151651,ENSCAFG00000013440,ortholog_one2one
ENSG00000151962,ENSCAFG00000008473,ortholog_one2one
ENSG00000152092,ENSCAFG00000014179,ortholog_one2one
ENSG00000152430,ENSCAFG00000010947,ortholog_one2one
ENSG00000152822,ENSCAFG00000000338,ortholog_one2one
ENSG00000153064,ENSCAFG00000010676,ortholog_one2one
ENSG00000154358,ENSCAFG00000001161,ortholog_one2one
ENSG00000156304,ENSCAFG00000008863,ortholog_one2one
ENSG00000156958,ENSCAFG00000014895,ortholog_one2one
ENSG00000157087,ENSCAFG00000005076,ortholog_one2one
ENSG00000157181,ENSCAFG00000013744,ortholog_one2one
ENSG00000157214,ENSCAFG00000001870,ortholog_one2one
ENSG00000157216,ENSCAFG00000019045,ortholog_one2one
ENSG00000157303,ENSCAFG00000002277,ortholog_one2one
ENSG00000157388,ENSCAFG00000008525,ortholog_one2one
ENSG00000157514,ENSCAFG00000029920,ortholog_one2one
ENSG00000158578,ENSCAFG00000014308,ortholog_one2one
ENSG00000159363,ENSCAFG00000015840,ortholog_one2one
ENSG00000159640,ENSCAFG00000012998,ortholog_one2one
ENSG00000159788,ENSCAFG00000029577,ortholog_one2one
ENSG00000160183,ENSCAFG00000010372,ortholog_one2one
ENSG00000160323,ENSCAFG00000019776,ortholog_one2one
ENSG00000160712,ENSCAFG00000017184,ortholog_one2one
ENSG00000160783,ENSCAFG00000016847,ortholog_one2one
ENSG00000161203,ENSCAFG00000012257,ortholog_one2one
ENSG00000162976,ENSCAFG00000003487,ortholog_one2one
ENSG00000163281,ENSCAFG00000001871,ortholog_one2one
ENSG00000163508,ENSCAFG00000005510,ortholog_one2one
ENSG00000163512,ENSCAFG00000005491,ortholog_one2one
ENSG00000163618,ENSCAFG00000007072,ortholog_one2one
ENSG00000163875,ENSCAFG00000003302,ortholog_one2one
ENSG00000163950,ENSCAFG00000015016,ortholog_one2one
ENSG00000164007,ENSCAFG00000002540,ortholog_one2one
ENSG00000164418,ENSCAFG00000003580,ortholog_one2one
ENSG00000164548,ENSCAFG00000002788,ortholog_one2one
ENSG00000165192,ENSCAFG00000011921,ortholog_one2one
ENSG00000165194,ENSCAFG00000017514,ortholog_one2one
ENSG00000165338,ENSCAFG00000007266,ortholog_one2one
ENSG00000165409,ENSCAFG00000017302,ortholog_one2one
ENSG00000165714,ENSCAFG00000029772,ortholog_one2one
ENSG00000165915,ENSCAFG00000008717,ortholog_one2one
ENSG00000165983,ENSCAFG00000004594,ortholog_one2one
ENSG00000166037,ENSCAFG00000004104,ortholog_one2one
ENSG00000166130,ENSCAFG00000006554,ortholog_one2one
ENSG00000166167,ENSCAFG00000009879,ortholog_one2one
ENSG00000166387,ENSCAFG00000006757,ortholog_one2one
ENSG00000167081,ENSCAFG00000020175,ortholog_one2one
ENSG00000167601,ENSCAFG00000005041,ortholog_one2one
ENSG00000167614,ENSCAFG00000002657,ortholog_one2one
ENSG00000167757,ENSCAFG00000002886,ortholog_one2one
ENSG00000168000,ENSCAFG00000023629,ortholog_one2one
ENSG00000168314,ENSCAFG00000005106,ortholog_one2one
ENSG00000168779,ENSCAFG00000008904,ortholog_one2one
ENSG00000169064,ENSCAFG00000014517,ortholog_one2one
ENSG00000169550,ENSCAFG00000010162,ortholog_one2one
ENSG00000169599,ENSCAFG00000003305,ortholog_one2one
ENSG00000170234,ENSCAFG00000017277,ortholog_one2one
ENSG00000170242,ENSCAFG00000007754,ortholog_one2one
ENSG00000171365,ENSCAFG00000015971,ortholog_one2one
ENSG00000171735,ENSCAFG00000019650,ortholog_one2one
ENSG00000171840,ENSCAFG00000015790,ortholog_one2one
ENSG00000171992,ENSCAFG00000018091,ortholog_one2one
ENSG00000172239,ENSCAFG00000018563,ortholog_one2one
ENSG00000173418,ENSCAFG00000032025,ortholog_one2one
ENSG00000173805,ENSCAFG00000015920,ortholog_one2one
ENSG00000173818,ENSCAFG00000005684,ortholog_one2one
ENSG00000173838,ENSCAFG00000013150,ortholog_one2one
ENSG00000174500,ENSCAFG00000030826,ortholog_one2one
ENSG00000174516,ENSCAFG00000012682,ortholog_one2one
ENSG00000176973,ENSCAFG00000013474,ortholog_one2one
ENSG00000177830,ENSCAFG00000009586,ortholog_one2one
ENSG00000179262,ENSCAFG00000017085,ortholog_one2one
ENSG00000179295,ENSCAFG00000008894,ortholog_one2one
ENSG00000179832,ENSCAFG00000001546,ortholog_one2one
ENSG00000180822,ENSCAFG00000031526,ortholog_one2one
ENSG00000180881,ENSCAFG00000000481,ortholog_one2one
ENSG00000180957,ENSCAFG00000011830,ortholog_one2one
ENSG00000182732,ENSCAFG00000016763,ortholog_one2one
ENSG00000182871,ENSCAFG00000011817,ortholog_one2one
ENSG00000183773,ENSCAFG00000030423,ortholog_one2one
ENSG00000184371,ENSCAFG00000019798,ortholog_one2one
ENSG00000184517,ENSCAFG00000020085,ortholog_one2one
ENSG00000185551,ENSCAFG00000024861,ortholog_one2one
ENSG00000185658,ENSCAFG00000010037,ortholog_one2one
ENSG00000185728,ENSCAFG00000007215,ortholog_one2one
ENSG00000186073,ENSCAFG00000008431,ortholog_one2one
ENSG00000186184,ENSCAFG00000006755,ortholog_one2one
ENSG00000186891,ENSCAFG00000019329,ortholog_one2one
ENSG00000187109,ENSCAFG00000005694,ortholog_one2one
ENSG00000187778,ENSCAFG00000008549,ortholog_one2one
ENSG00000187824,ENSCAFG00000017596,ortholog_one2one
ENSG00000187908,ENSCAFG00000012561,ortholog_one2one
ENSG00000188517,ENSCAFG00000011361,ortholog_one2one
ENSG00000189308,ENSCAFG00000009052,ortholog_one2one
ENSG00000196151,ENSCAFG00000009375,ortholog_one2one
ENSG00000196208,ENSCAFG00000003579,ortholog_one2one
ENSG00000196323,ENSCAFG00000009981,ortholog_one2one
ENSG00000196876,ENSCAFG00000007600,ortholog_one2one
ENSG00000197381,ENSCAFG00000011077,ortholog_one2one
ENSG00000197548,ENSCAFG00000005018,ortholog_one2one
ENSG00000197555,ENSCAFG00000016732,ortholog_one2one
ENSG00000197879,ENSCAFG00000019169,ortholog_one2one
ENSG00000197893,ENSCAFG00000011103,ortholog_one2one
ENSG00000197905,ENSCAFG00000015522,ortholog_one2one
ENSG00000198055,ENSCAFG00000016388,ortholog_one2one
ENSG00000198467,ENSCAFG00000002086,ortholog_one2one
ENSG00000198825,ENSCAFG00000012205,ortholog_one2one
ENSG00000198929,ENSCAFG00000013086,ortholog_one2one
ENSG00000204120,ENSCAFG00000011484,ortholog_one2one
ENSG00000204296,ENSCAFG00000023586,ortholog_one2one
ENSG00000204979,ENSCAFG00000028588,ortholog_one2one
ENSG00000205937,ENSCAFG00000019397,ortholog_one2one
ENSG00000213047,ENSCAFG00000011353,ortholog_one2one
ENSG00000213066,ENSCAFG00000000847,ortholog_one2one
ENSG00000213199,ENSCAFG00000004709,ortholog_one2one
ENSG00000214575,ENSCAFG00000013064,ortholog_one2one
ENSG00000241399,ENSCAFG00000030080,ortholog_one2one
ENSG00000243156,ENSCAFG00000016211,ortholog_one2one
ENSG00000003096,ENSCAFG00000018272,ortholog_one2one
ENSG00000003249,ENSCAFG00000019803,ortholog_one2one
ENSG00000004766,ENSCAFG00000002018,ortholog_one2one
ENSG00000005893,ENSCAFG00000018510,ortholog_one2one
ENSG00000007264,ENSCAFG00000019187,ortholog_one2one
ENSG00000011304,ENSCAFG00000019693,ortholog_one2one
ENSG00000011347,ENSCAFG00000016121,ortholog_one2one
ENSG00000033627,ENSCAFG00000015017,ortholog_one2one
ENSG00000040633,ENSCAFG00000016096,ortholog_one2one
ENSG00000047648,ENSCAFG00000011595,ortholog_one2one
ENSG00000061938,ENSCAFG00000012918,ortholog_one2one
ENSG00000068078,ENSCAFG00000014993,ortholog_one2one
ENSG00000068308,ENSCAFG00000015689,ortholog_one2one
ENSG00000068903,ENSCAFG00000005638,ortholog_one2one
ENSG00000072134,ENSCAFG00000018209,ortholog_one2one
ENSG00000072803,ENSCAFG00000016890,ortholog_one2one
ENSG00000074416,ENSCAFG00000004093,ortholog_one2one
ENSG00000077254,ENSCAFG00000020373,ortholog_one2one
ENSG00000077279,ENSCAFG00000018179,ortholog_one2one
ENSG00000077800,ENSCAFG00000013176,ortholog_one2one
ENSG00000078018,ENSCAFG00000013740,ortholog_one2one
ENSG00000080493,ENSCAFG00000002939,ortholog_one2one
ENSG00000081237,ENSCAFG00000011265,ortholog_one2one
ENSG00000082482,ENSCAFG00000012614,ortholog_one2one
ENSG00000082641,ENSCAFG00000023139,ortholog_one2one
ENSG00000083896,ENSCAFG00000002821,ortholog_one2one
ENSG00000085978,ENSCAFG00000011752,ortholog_one2one
ENSG00000087266,ENSCAFG00000014831,ortholog_one2one
ENSG00000090006,ENSCAFG00000005133,ortholog_one2one
ENSG00000099899,ENSCAFG00000014190,ortholog_one2one
ENSG00000100106,ENSCAFG00000001480,ortholog_one2one
ENSG00000100225,ENSCAFG00000001758,ortholog_one2one
ENSG00000100523,ENSCAFG00000014871,ortholog_one2one
ENSG00000101191,ENSCAFG00000012740,ortholog_one2one
ENSG00000101294,ENSCAFG00000007038,ortholog_one2one
ENSG00000101888,ENSCAFG00000028574,ortholog_one2one
ENSG00000104447,ENSCAFG00000000810,ortholog_one2one
ENSG00000105048,ENSCAFG00000002620,ortholog_one2one
ENSG00000105204,ENSCAFG00000005428,ortholog_one2one
ENSG00000106078,ENSCAFG00000003438,ortholog_one2one
ENSG00000106484,ENSCAFG00000001450,ortholog_one2one
ENSG00000106617,ENSCAFG00000004912,ortholog_one2one
ENSG00000106799,ENSCAFG00000002528,ortholog_one2one
ENSG00000106991,ENSCAFG00000020106,ortholog_one2one
ENSG00000107263,ENSCAFG00000019902,ortholog_one2one
ENSG00000107758,ENSCAFG00000014818,ortholog_one2one
ENSG00000108788,ENSCAFG00000029102,ortholog_one2one
ENSG00000109103,ENSCAFG00000018713,ortholog_one2one
ENSG00000109180,ENSCAFG00000001990,ortholog_one2one
ENSG00000109184,ENSCAFG00000001999,ortholog_one2one
ENSG00000110693,ENSCAFG00000008607,ortholog_one2one
ENSG00000111837,ENSCAFG00000009740,ortholog_one2one
ENSG00000111846,ENSCAFG00000009680,ortholog_one2one
ENSG00000112062,ENSCAFG00000001378,ortholog_one2one
