sp1_gene_ID,sp2_gene_ID,homology_type
ENSMUSG00000042810,ENSCAFG00000004450,ortholog_one2one
ENSMUSG00000024947,ENSCAFG00000014185,ortholog_one2one
ENSMUSG00000022132,ENSCAFG00000005458,ortholog_one2one
ENSMUSG00000029470,ENSCAFG00000008363,ortholog_one2one
ENSMUSG00000039742,ENSCAFG00000001644,ortholog_one2one
ENSMUSG00000028289,ENSCAFG00000003332,ortholog_one2one
ENSMUSG00000032698,ENSCAFG00000007127,ortholog_one2one
ENSMUSG00000026203,ENSCAFG00000015223,ortholog_one2one
ENSMUSG00000062590,ENSCAFG00000010979,ortholog_one2one
ENSMUSG00000031480,ENSCAFG00000005940,ortholog_one2one
ENSMUSG00000064289,ENSCAFG00000009943,ortholog_one2one
ENSMUSG00000026466,ENSCAFG00000012665,ortholog_one2one
ENSMUSG00000019230,ENSCAFG00000011339,ortholog_one2one
ENSMUSG00000026490,ENSCAFG00000015982,ortholog_one2one
ENSMUSG00000032624,ENSCAFG00000006510,ortholog_one2one
ENSMUSG00000090112,ENSCAFG00000000335,ortholog_one2one
ENSMUSG00000029782,ENSCAFG00000001495,ortholog_one2one
ENSMUSG00000046032,ENSCAFG00000016921,ortholog_one2one
ENSMUSG00000054823,ENSCAFG00000006057,ortholog_one2one
ENSMUSG00000024924,ENSCAFG00000002028,ortholog_one2one
ENSMUSG00000034683,ENSCAFG00000014240,ortholog_one2one
ENSMUSG00000052632,ENSCAFG00000003370,ortholog_one2one
ENSMUSG00000030846,ENSCAFG00000012171,ortholog_one2one
ENSMUSG00000026643,ENSCAFG00000024890,ortholog_one2one
ENSMUSG00000030465,ENSCAFG00000005301,ortholog_one2one
ENSMUSG00000021461,ENSCAFG00000001286,ortholog_one2one
ENSMUSG00000017478,ENSCAFG00000019884,ortholog_one2one
ENSMUSG00000037373,ENSCAFG00000016687,ortholog_one2one
ENSMUSG00000029861,ENSCAFG00000003616,ortholog_one2one
ENSMUSG00000075229,ENSCAFG00000032031,ortholog_one2one
ENSMUSG00000027951,ENSCAFG00000017169,ortholog_one2one
ENSMUSG00000050144,ENSCAFG00000016851,ortholog_one2one
ENSMUSG00000023008,ENSCAFG00000008465,ortholog_one2one
ENSMUSG00000010097,ENSCAFG00000015594,ortholog_one2one
ENSMUSG00000015536,ENSCAFG00000018415,ortholog_one2one
ENSMUSG00000041831,ENSCAFG00000000659,ortholog_one2one
ENSMUSG00000049225,ENSCAFG00000009131,ortholog_one2one
ENSMUSG00000031109,ENSCAFG00000018777,ortholog_one2one
ENSMUSG00000030159,ENSCAFG00000025296,ortholog_one2one
ENSMUSG00000026812,ENSCAFG00000019882,ortholog_one2one
ENSMUSG00000040434,ENSCAFG00000009342,ortholog_one2one
ENSMUSG00000047731,ENSCAFG00000010264,ortholog_one2one
ENSMUSG00000039376,ENSCAFG00000014847,ortholog_one2one
ENSMUSG00000036111,ENSCAFG00000006909,ortholog_one2one
ENSMUSG00000001034,ENSCAFG00000018202,ortholog_one2one
ENSMUSG00000041488,ENSCAFG00000030417,ortholog_one2one
ENSMUSG00000024672,ENSCAFG00000010370,ortholog_one2one
ENSMUSG00000039903,ENSCAFG00000008978,ortholog_one2one
ENSMUSG00000026856,ENSCAFG00000020001,ortholog_one2one
ENSMUSG00000017776,ENSCAFG00000019157,ortholog_one2one
ENSMUSG00000042790,ENSCAFG00000013110,ortholog_one2one
ENSMUSG00000003119,ENSCAFG00000016411,ortholog_one2one
ENSMUSG00000024663,ENSCAFG00000015918,ortholog_one2one
ENSMUSG00000026288,ENSCAFG00000011650,ortholog_one2one
ENSMUSG00000025083,ENSCAFG00000011348,ortholog_one2one
ENSMUSG00000029108,ENSCAFG00000016342,ortholog_one2one
ENSMUSG00000028078,ENSCAFG00000007870,ortholog_one2one
ENSMUSG00000055407,ENSCAFG00000005381,ortholog_one2one
ENSMUSG00000028496,ENSCAFG00000001635,ortholog_one2one
ENSMUSG00000037652,ENSCAFG00000014786,ortholog_one2one
ENSMUSG00000004630,ENSCAFG00000018302,ortholog_one2one
ENSMUSG00000049690,ENSCAFG00000005003,ortholog_one2one
ENSMUSG00000015882,ENSCAFG00000016672,ortholog_one2one
ENSMUSG00000029206,ENSCAFG00000015893,ortholog_one2one
ENSMUSG00000022568,ENSCAFG00000001372,ortholog_one2one
ENSMUSG00000030554,ENSCAFG00000010852,ortholog_one2one
ENSMUSG00000031367,ENSCAFG00000012215,ortholog_one2one
ENSMUSG00000030538,ENSCAFG00000012099,ortholog_one2one
ENSMUSG00000037933,ENSCAFG00000002289,ortholog_one2one
ENSMUSG00000009569,ENSCAFG00000018810,ortholog_one2one
ENSMUSG00000040003,ENSCAFG00000004366,ortholog_one2one
ENSMUSG00000053141,ENSCAFG00000009280,ortholog_one2one
ENSMUSG00000028080,ENSCAFG00000007907,ortholog_one2one
ENSMUSG00000028456,ENSCAFG00000002030,ortholog_one2one
ENSMUSG00000039656,ENSCAFG00000000912,ortholog_one2one
ENSMUSG00000031505,ENSCAFG00000006076,ortholog_one2one
ENSMUSG00000052751,ENSCAFG00000029424,ortholog_one2one
ENSMUSG00000067825,ENSCAFG00000016229,ortholog_one2one
ENSMUSG00000038991,ENSCAFG00000009582,ortholog_one2one
ENSMUSG00000023994,ENSCAFG00000001580,ortholog_one2one
ENSMUSG00000001911,ENSCAFG00000017009,ortholog_one2one
ENSMUSG00000020817,ENSCAFG00000015589,ortholog_one2one
ENSMUSG00000057280,ENSCAFG00000032331,ortholog_one2one
ENSMUSG00000061436,ENSCAFG00000004038,ortholog_one2one
ENSMUSG00000032473,ENSCAFG00000028766,ortholog_one2one
ENSMUSG00000031885,ENSCAFG00000020389,ortholog_one2one
ENSMUSG00000029228,ENSCAFG00000002039,ortholog_one2one
ENSMUSG00000040964,ENSCAFG00000015727,ortholog_one2one
ENSMUSG00000017978,ENSCAFG00000003553,ortholog_one2one
ENSMUSG00000031433,ENSCAFG00000017959,ortholog_one2one
ENSMUSG00000039137,ENSCAFG00000003344,ortholog_one2one
ENSMUSG00000005699,ENSCAFG00000031576,ortholog_one2one
ENSMUSG00000005107,ENSCAFG00000015634,ortholog_one2one
ENSMUSG00000028782,ENSCAFG00000010872,ortholog_one2one
ENSMUSG00000027316,ENSCAFG00000006246,ortholog_one2one
ENSMUSG00000014602,ENSCAFG00000012713,ortholog_one2one
ENSMUSG00000041836,ENSCAFG00000013204,ortholog_one2one
ENSMUSG00000058318,ENSCAFG00000009313,ortholog_one2one
ENSMUSG00000049100,ENSCAFG00000003785,ortholog_one2one
ENSMUSG00000058013,ENSCAFG00000008668,ortholog_one2one
ENSMUSG00000039410,ENSCAFG00000019473,ortholog_one2one
ENSMUSG00000022829,ENSCAFG00000011430,ortholog_one2one
ENSMUSG00000036469,ENSCAFG00000008804,ortholog_one2one
ENSMUSG00000026860,ENSCAFG00000020008,ortholog_one2one
ENSMUSG00000024680,ENSCAFG00000010352,ortholog_one2one
ENSMUSG00000022150,ENSCAFG00000018622,ortholog_one2one
ENSMUSG00000022995,ENSCAFG00000016185,ortholog_one2one
ENSMUSG00000031174,ENSCAFG00000014003,ortholog_one2one
ENSMUSG00000061306,ENSCAFG00000005725,ortholog_one2one
ENSMUSG00000028137,ENSCAFG00000012794,ortholog_one2one
ENSMUSG00000034818,ENSCAFG00000019263,ortholog_one2one
ENSMUSG00000035953,ENSCAFG00000005416,ortholog_one2one
ENSMUSG00000020096,ENSCAFG00000014088,ortholog_one2one
ENSMUSG00000060227,ENSCAFG00000013507,ortholog_one2one
ENSMUSG00000047921,ENSCAFG00000001181,ortholog_one2one
ENSMUSG00000034913,ENSCAFG00000004519,ortholog_one2one
ENSMUSG00000029507,ENSCAFG00000006429,ortholog_one2one
ENSMUSG00000036893,ENSCAFG00000019390,ortholog_one2one
ENSMUSG00000022604,ENSCAFG00000009608,ortholog_one2one
ENSMUSG00000040856,ENSCAFG00000017925,ortholog_one2one
ENSMUSG00000021262,ENSCAFG00000017889,ortholog_one2one
ENSMUSG00000037447,ENSCAFG00000006546,ortholog_one2one
ENSMUSG00000005763,ENSCAFG00000029072,ortholog_one2one
ENSMUSG00000027679,ENSCAFG00000032714,ortholog_one2one
ENSMUSG00000044433,ENSCAFG00000018288,ortholog_one2one
ENSMUSG00000061689,ENSCAFG00000008491,ortholog_one2one
ENSMUSG00000058440,ENSCAFG00000001507,ortholog_one2one
ENSMUSG00000008489,ENSCAFG00000001688,ortholog_one2one
ENSMUSG00000029769,ENSCAFG00000023734,ortholog_one2one
ENSMUSG00000041264,ENSCAFG00000006590,ortholog_one2one
ENSMUSG00000028580,ENSCAFG00000011205,ortholog_one2one
ENSMUSG00000026883,ENSCAFG00000020290,ortholog_one2one
ENSMUSG00000030766,ENSCAFG00000017492,ortholog_one2one
ENSMUSG00000037605,ENSCAFG00000002364,ortholog_one2one
ENSMUSG00000022377,ENSCAFG00000001096,ortholog_one2one
ENSMUSG00000040118,ENSCAFG00000006339,ortholog_one2one
ENSMUSG00000063626,ENSCAFG00000006252,ortholog_one2one
ENSMUSG00000000631,ENSCAFG00000018868,ortholog_one2one
ENSMUSG00000029534,ENSCAFG00000003410,ortholog_one2one
ENSMUSG00000020167,ENSCAFG00000019487,ortholog_one2one
ENSMUSG00000034684,ENSCAFG00000010804,ortholog_one2one
ENSMUSG00000030166,ENSCAFG00000015831,ortholog_one2one
ENSMUSG00000031596,ENSCAFG00000006944,ortholog_one2one
ENSMUSG00000061762,ENSCAFG00000002207,ortholog_one2one
ENSMUSG00000024188,ENSCAFG00000019689,ortholog_one2one
ENSMUSG00000021910,ENSCAFG00000009389,ortholog_one2one
ENSMUSG00000019843,ENSCAFG00000003995,ortholog_one2one
ENSMUSG00000003549,ENSCAFG00000004448,ortholog_one2one
ENSMUSG00000059401,ENSCAFG00000019116,ortholog_one2one
ENSMUSG00000024670,ENSCAFG00000016378,ortholog_one2one
ENSMUSG00000032561,ENSCAFG00000006237,ortholog_one2one
ENSMUSG00000024610,ENSCAFG00000018101,ortholog_one2one
ENSMUSG00000031928,ENSCAFG00000004162,ortholog_one2one
ENSMUSG00000029656,ENSCAFG00000018937,ortholog_one2one
ENSMUSG00000079020,ENSCAFG00000001232,ortholog_one2one
ENSMUSG00000024778,ENSCAFG00000015712,ortholog_one2one
ENSMUSG00000028071,ENSCAFG00000023568,ortholog_one2one
ENSMUSG00000032010,ENSCAFG00000012042,ortholog_one2one
ENSMUSG00000025044,ENSCAFG00000006830,ortholog_one2one
ENSMUSG00000039759,ENSCAFG00000019625,ortholog_one2one
ENSMUSG00000003573,ENSCAFG00000014475,ortholog_one2one
ENSMUSG00000032356,ENSCAFG00000014053,ortholog_one2one
ENSMUSG00000022861,ENSCAFG00000013503,ortholog_one2one
ENSMUSG00000024158,ENSCAFG00000019490,ortholog_one2one
ENSMUSG00000036120,ENSCAFG00000014341,ortholog_one2one
ENSMUSG00000017760,ENSCAFG00000009819,ortholog_one2one
ENSMUSG00000024534,ENSCAFG00000000522,ortholog_one2one
ENSMUSG00000002504,ENSCAFG00000019449,ortholog_one2one
ENSMUSG00000033419,ENSCAFG00000002951,ortholog_one2one
ENSMUSG00000034055,ENSCAFG00000017179,ortholog_one2one
ENSMUSG00000043909,ENSCAFG00000012508,ortholog_one2one
ENSMUSG00000029053,ENSCAFG00000019381,ortholog_one2one
ENSMUSG00000002006,ENSCAFG00000019290,ortholog_one2one
ENSMUSG00000031171,ENSCAFG00000015339,ortholog_one2one
ENSMUSG00000021693,ENSCAFG00000007191,ortholog_one2one
ENSMUSG00000021541,ENSCAFG00000001103,ortholog_one2one
ENSMUSG00000028412,ENSCAFG00000002758,ortholog_one2one
ENSMUSG00000031789,ENSCAFG00000008588,ortholog_one2one
ENSMUSG00000028683,ENSCAFG00000004681,ortholog_one2one
ENSMUSG00000015143,ENSCAFG00000016534,ortholog_one2one
ENSMUSG00000029121,ENSCAFG00000015799,ortholog_one2one
ENSMUSG00000020782,ENSCAFG00000004816,ortholog_one2one
ENSMUSG00000043154,ENSCAFG00000007061,ortholog_one2one
ENSMUSG00000032373,ENSCAFG00000016990,ortholog_one2one
ENSMUSG00000003161,ENSCAFG00000001855,ortholog_one2one
ENSMUSG00000001127,ENSCAFG00000015115,ortholog_one2one
ENSMUSG00000029203,ENSCAFG00000015961,ortholog_one2one
ENSMUSG00000029778,ENSCAFG00000003111,ortholog_one2one
ENSMUSG00000053510,ENSCAFG00000003803,ortholog_one2one
ENSMUSG00000055322,ENSCAFG00000014575,ortholog_one2one
ENSMUSG00000038332,ENSCAFG00000003793,ortholog_one2one
ENSMUSG00000033102,ENSCAFG00000001201,ortholog_one2one
ENSMUSG00000034903,ENSCAFG00000010630,ortholog_one2one
ENSMUSG00000030172,ENSCAFG00000015874,ortholog_one2one
ENSMUSG00000031078,ENSCAFG00000010478,ortholog_one2one
ENSMUSG00000059900,ENSCAFG00000004929,ortholog_one2one
ENSMUSG00000027455,ENSCAFG00000006789,ortholog_one2one
ENSMUSG00000017716,ENSCAFG00000005302,ortholog_one2one
ENSMUSG00000022871,ENSCAFG00000013591,ortholog_one2one
ENSMUSG00000043411,ENSCAFG00000014825,ortholog_one2one
ENSMUSG00000027111,ENSCAFG00000013006,ortholog_one2one
ENSMUSG00000000028,ENSCAFG00000014571,ortholog_one2one
ENSMUSG00000020063,ENSCAFG00000013316,ortholog_one2one
ENSMUSG00000000902,ENSCAFG00000014105,ortholog_one2one
ENSMUSG00000041815,ENSCAFG00000000959,ortholog_one2one
ENSMUSG00000022415,ENSCAFG00000001337,ortholog_one2one
ENSMUSG00000033287,ENSCAFG00000001513,ortholog_one2one
ENSMUSG00000021109,ENSCAFG00000015718,ortholog_one2one
ENSMUSG00000021024,ENSCAFG00000013409,ortholog_one2one
ENSMUSG00000025425,ENSCAFG00000017615,ortholog_one2one
ENSMUSG00000031065,ENSCAFG00000015003,ortholog_one2one
ENSMUSG00000035246,ENSCAFG00000013493,ortholog_one2one
ENSMUSG00000045333,ENSCAFG00000009983,ortholog_one2one
ENSMUSG00000031728,ENSCAFG00000020210,ortholog_one2one
ENSMUSG00000062203,ENSCAFG00000018856,ortholog_one2one
ENSMUSG00000004069,ENSCAFG00000019212,ortholog_one2one
ENSMUSG00000040093,ENSCAFG00000029558,ortholog_one2one
ENSMUSG00000031537,ENSCAFG00000005526,ortholog_one2one
ENSMUSG00000022094,ENSCAFG00000009425,ortholog_one2one
ENSMUSG00000071176,ENSCAFG00000013667,ortholog_one2one
ENSMUSG00000070837,ENSCAFG00000023297,ortholog_one2one
ENSMUSG00000040725,ENSCAFG00000005026,ortholog_one2one
ENSMUSG00000030739,ENSCAFG00000003156,ortholog_one2one
ENSMUSG00000041420,ENSCAFG00000004161,ortholog_one2one
ENSMUSG00000030826,ENSCAFG00000003901,ortholog_one2one
ENSMUSG00000031842,ENSCAFG00000014928,ortholog_one2one
ENSMUSG00000040570,ENSCAFG00000001838,ortholog_one2one
ENSMUSG00000020176,ENSCAFG00000003422,ortholog_one2one
ENSMUSG00000005225,ENSCAFG00000003056,ortholog_one2one
ENSMUSG00000029729,ENSCAFG00000031298,ortholog_one2one
ENSMUSG00000025195,ENSCAFG00000009561,ortholog_one2one
ENSMUSG00000040268,ENSCAFG00000012547,ortholog_one2one
ENSMUSG00000006575,ENSCAFG00000014197,ortholog_one2one
ENSMUSG00000078619,ENSCAFG00000012708,ortholog_one2one
ENSMUSG00000020929,ENSCAFG00000014065,ortholog_one2one
ENSMUSG00000057406,ENSCAFG00000014951,ortholog_one2one
ENSMUSG00000039745,ENSCAFG00000009822,ortholog_one2one
ENSMUSG00000033768,ENSCAFG00000014338,ortholog_one2one
ENSMUSG00000040506,ENSCAFG00000009193,ortholog_one2one
ENSMUSG00000010755,ENSCAFG00000010271,ortholog_one2one
ENSMUSG00000029462,ENSCAFG00000008481,ortholog_one2one
ENSMUSG00000023707,ENSCAFG00000007668,ortholog_one2one
ENSMUSG00000032690,ENSCAFG00000023107,ortholog_one2one
ENSMUSG00000022468,ENSCAFG00000009199,ortholog_one2one
ENSMUSG00000004266,ENSCAFG00000014463,ortholog_one2one
ENSMUSG00000020037,ENSCAFG00000001813,ortholog_one2one
ENSMUSG00000035620,ENSCAFG00000001805,ortholog_one2one
ENSMUSG00000040242,ENSCAFG00000011221,ortholog_one2one
ENSMUSG00000039697,ENSCAFG00000001047,ortholog_one2one
ENSMUSG00000001366,ENSCAFG00000002264,ortholog_one2one
ENSMUSG00000042197,ENSCAFG00000002451,ortholog_one2one
ENSMUSG00000019984,ENSCAFG00000000380,ortholog_one2one
ENSMUSG00000019977,ENSCAFG00000000226,ortholog_one2one
ENSMUSG00000024194,ENSCAFG00000001008,ortholog_one2one
ENSMUSG00000023990,ENSCAFG00000001599,ortholog_one2one
ENSMUSG00000034252,ENSCAFG00000002711,ortholog_one2one
ENSMUSG00000021669,ENSCAFG00000009478,ortholog_one2one
ENSMUSG00000006169,ENSCAFG00000017344,ortholog_one2one
ENSMUSG00000020436,ENSCAFG00000017227,ortholog_one2one
ENSMUSG00000015937,ENSCAFG00000001076,ortholog_one2one
ENSMUSG00000032410,ENSCAFG00000007783,ortholog_one2one
ENSMUSG00000032612,ENSCAFG00000024214,ortholog_one2one
ENSMUSG00000022641,ENSCAFG00000009867,ortholog_one2one
ENSMUSG00000034930,ENSCAFG00000008519,ortholog_one2one
ENSMUSG00000025949,ENSCAFG00000013684,ortholog_one2one
ENSMUSG00000042302,ENSCAFG00000003106,ortholog_one2one
ENSMUSG00000025981,ENSCAFG00000010890,ortholog_one2one
ENSMUSG00000025979,ENSCAFG00000010899,ortholog_one2one
ENSMUSG00000026069,ENSCAFG00000002142,ortholog_one2one
ENSMUSG00000026761,ENSCAFG00000005522,ortholog_one2one
ENSMUSG00000026398,ENSCAFG00000011176,ortholog_one2one
ENSMUSG00000028758,ENSCAFG00000015035,ortholog_one2one
ENSMUSG00000015750,ENSCAFG00000011777,ortholog_one2one
ENSMUSG00000028882,ENSCAFG00000012023,ortholog_one2one
ENSMUSG00000066456,ENSCAFG00000002809,ortholog_one2one
ENSMUSG00000039166,ENSCAFG00000001147,ortholog_one2one
ENSMUSG00000029304,ENSCAFG00000009569,ortholog_one2one
ENSMUSG00000020661,ENSCAFG00000004159,ortholog_one2one
ENSMUSG00000033981,ENSCAFG00000008653,ortholog_one2one
ENSMUSG00000029199,ENSCAFG00000015991,ortholog_one2one
ENSMUSG00000025871,ENSCAFG00000016704,ortholog_one2one
ENSMUSG00000030779,ENSCAFG00000017566,ortholog_one2one
ENSMUSG00000034006,ENSCAFG00000000009,ortholog_one2one
ENSMUSG00000028986,ENSCAFG00000002746,ortholog_one2one
ENSMUSG00000029780,ENSCAFG00000003154,ortholog_one2one
ENSMUSG00000046806,ENSCAFG00000003181,ortholog_one2one
ENSMUSG00000025358,ENSCAFG00000000082,ortholog_one2one
ENSMUSG00000005505,ENSCAFG00000008415,ortholog_one2one
ENSMUSG00000026211,ENSCAFG00000015641,ortholog_one2one
ENSMUSG00000027514,ENSCAFG00000023783,ortholog_one2one
ENSMUSG00000042265,ENSCAFG00000001591,ortholog_one2one
ENSMUSG00000039087,ENSCAFG00000009527,ortholog_one2one
ENSMUSG00000036550,ENSCAFG00000008426,ortholog_one2one
ENSMUSG00000032849,ENSCAFG00000005433,ortholog_one2one
ENSMUSG00000001986,ENSCAFG00000018564,ortholog_one2one
ENSMUSG00000030401,ENSCAFG00000004439,ortholog_one2one
ENSMUSG00000027420,ENSCAFG00000005485,ortholog_one2one
ENSMUSG00000058756,ENSCAFG00000016173,ortholog_one2one
ENSMUSG00000004043,ENSCAFG00000015346,ortholog_one2one
ENSMUSG00000038346,ENSCAFG00000014740,ortholog_one2one
ENSMUSG00000078517,ENSCAFG00000015221,ortholog_one2one
ENSMUSG00000031622,ENSCAFG00000015616,ortholog_one2one
ENSMUSG00000029771,ENSCAFG00000001611,ortholog_one2one
ENSMUSG00000007656,ENSCAFG00000032515,ortholog_one2one
ENSMUSG00000032246,ENSCAFG00000017469,ortholog_one2one
ENSMUSG00000003402,ENSCAFG00000017392,ortholog_one2one
ENSMUSG00000027620,ENSCAFG00000008327,ortholog_one2one
ENSMUSG00000020932,ENSCAFG00000013973,ortholog_one2one
ENSMUSG00000021277,ENSCAFG00000018075,ortholog_one2one
ENSMUSG00000037992,ENSCAFG00000016060,ortholog_one2one
ENSMUSG00000055204,ENSCAFG00000002998,ortholog_one2one
ENSMUSG00000020886,ENSCAFG00000015995,ortholog_one2one
ENSMUSG00000068921,ENSCAFG00000016941,ortholog_one2one
ENSMUSG00000028914,ENSCAFG00000016279,ortholog_one2one
ENSMUSG00000000301,ENSCAFG00000028791,ortholog_one2one
ENSMUSG00000016128,ENSCAFG00000006294,ortholog_one2one
ENSMUSG00000028664,ENSCAFG00000014323,ortholog_one2one
ENSMUSG00000027531,ENSCAFG00000030018,ortholog_one2one
ENSMUSG00000024533,ENSCAFG00000018846,ortholog_one2one
ENSMUSG00000040957,ENSCAFG00000018207,ortholog_one2one
ENSMUSG00000028796,ENSCAFG00000010340,ortholog_one2one
ENSMUSG00000040044,ENSCAFG00000003080,ortholog_one2one
ENSMUSG00000019823,ENSCAFG00000003824,ortholog_one2one
ENSMUSG00000038623,ENSCAFG00000013196,ortholog_one2one
ENSMUSG00000021944,ENSCAFG00000029087,ortholog_one2one
ENSMUSG00000024400,ENSCAFG00000004326,ortholog_one2one
ENSMUSG00000090523,ENSCAFG00000030972,ortholog_one2one
ENSMUSG00000021359,ENSCAFG00000009658,ortholog_one2one
ENSMUSG00000024225,ENSCAFG00000001349,ortholog_one2one
ENSMUSG00000030737,ENSCAFG00000005437,ortholog_one2one
ENSMUSG00000030613,ENSCAFG00000004593,ortholog_one2one
ENSMUSG00000027285,ENSCAFG00000011126,ortholog_one2one
ENSMUSG00000038535,ENSCAFG00000016112,ortholog_one2one
ENSMUSG00000039735,ENSCAFG00000020135,ortholog_one2one
ENSMUSG00000089809,ENSCAFG00000008919,ortholog_one2one
ENSMUSG00000029913,ENSCAFG00000004179,ortholog_one2one
ENSMUSG00000028017,ENSCAFG00000011532,ortholog_one2one
ENSMUSG00000028161,ENSCAFG00000010644,ortholog_one2one
ENSMUSG00000022139,ENSCAFG00000005523,ortholog_one2one
ENSMUSG00000021062,ENSCAFG00000016170,ortholog_one2one
ENSMUSG00000030605,ENSCAFG00000011555,ortholog_one2one
ENSMUSG00000001672,ENSCAFG00000020193,ortholog_one2one
ENSMUSG00000018501,ENSCAFG00000018040,ortholog_one2one
ENSMUSG00000024524,ENSCAFG00000018787,ortholog_one2one
ENSMUSG00000052151,ENSCAFG00000019734,ortholog_one2one
ENSMUSG00000020241,ENSCAFG00000029022,ortholog_one2one
ENSMUSG00000052833,ENSCAFG00000004180,ortholog_one2one
ENSMUSG00000025758,ENSCAFG00000003875,ortholog_one2one
ENSMUSG00000026678,ENSCAFG00000013250,ortholog_one2one
ENSMUSG00000028108,ENSCAFG00000012022,ortholog_one2one
ENSMUSG00000015697,ENSCAFG00000023501,ortholog_one2one
ENSMUSG00000038777,ENSCAFG00000012473,ortholog_one2one
ENSMUSG00000028057,ENSCAFG00000016911,ortholog_one2one
ENSMUSG00000044573,ENSCAFG00000030097,ortholog_one2one
ENSMUSG00000020444,ENSCAFG00000001174,ortholog_one2one
ENSMUSG00000064329,ENSCAFG00000005058,ortholog_one2one
ENSMUSG00000009207,ENSCAFG00000013390,ortholog_one2one
ENSMUSG00000053333,ENSCAFG00000011170,ortholog_one2one
ENSMUSG00000033149,ENSCAFG00000010394,ortholog_one2one
ENSMUSG00000005220,ENSCAFG00000001907,ortholog_one2one
ENSMUSG00000032826,ENSCAFG00000011769,ortholog_one2one
ENSMUSG00000054115,ENSCAFG00000018725,ortholog_one2one
ENSMUSG00000019806,ENSCAFG00000000303,ortholog_one2one
ENSMUSG00000060475,ENSCAFG00000009787,ortholog_one2one
ENSMUSG00000020564,ENSCAFG00000004012,ortholog_one2one
ENSMUSG00000038204,ENSCAFG00000004801,ortholog_one2one
ENSMUSG00000031012,ENSCAFG00000014358,ortholog_one2one
ENSMUSG00000038365,ENSCAFG00000010195,ortholog_one2one
ENSMUSG00000031570,ENSCAFG00000006092,ortholog_one2one
ENSMUSG00000063972,ENSCAFG00000020216,ortholog_one2one
ENSMUSG00000026816,ENSCAFG00000019874,ortholog_one2one
ENSMUSG00000024798,ENSCAFG00000007224,ortholog_one2one
ENSMUSG00000035818,ENSCAFG00000011169,ortholog_one2one
ENSMUSG00000015980,ENSCAFG00000011123,ortholog_one2one
ENSMUSG00000064105,ENSCAFG00000010310,ortholog_one2one
ENSMUSG00000059981,ENSCAFG00000017039,ortholog_one2one
ENSMUSG00000039488,ENSCAFG00000004018,ortholog_one2one
ENSMUSG00000032064,ENSCAFG00000014061,ortholog_one2one
ENSMUSG00000025473,ENSCAFG00000013440,ortholog_one2one
ENSMUSG00000033882,ENSCAFG00000008473,ortholog_one2one
ENSMUSG00000026587,ENSCAFG00000014179,ortholog_one2one
ENSMUSG00000025977,ENSCAFG00000010947,ortholog_one2one
ENSMUSG00000019828,ENSCAFG00000000338,ortholog_one2one
ENSMUSG00000037922,ENSCAFG00000010676,ortholog_one2one
ENSMUSG00000061462,ENSCAFG00000001161,ortholog_one2one
ENSMUSG00000022983,ENSCAFG00000008863,ortholog_one2one
ENSMUSG00000027207,ENSCAFG00000014895,ortholog_one2one
ENSMUSG00000030302,ENSCAFG00000005076,ortholog_one2one
ENSMUSG00000006010,ENSCAFG00000013744,ortholog_one2one
ENSMUSG00000015653,ENSCAFG00000001870,ortholog_one2one
ENSMUSG00000061887,ENSCAFG00000019045,ortholog_one2one
ENSMUSG00000021384,ENSCAFG00000002277,ortholog_one2one
ENSMUSG00000015968,ENSCAFG00000008525,ortholog_one2one
ENSMUSG00000031431,ENSCAFG00000029920,ortholog_one2one
ENSMUSG00000025270,ENSCAFG00000014308,ortholog_one2one
ENSMUSG00000036622,ENSCAFG00000015840,ortholog_one2one
ENSMUSG00000020681,ENSCAFG00000012998,ortholog_one2one
ENSMUSG00000029101,ENSCAFG00000029577,ortholog_one2one
ENSMUSG00000024034,ENSCAFG00000010372,ortholog_one2one
ENSMUSG00000014852,ENSCAFG00000019776,ortholog_one2one
ENSMUSG00000027947,ENSCAFG00000017184,ortholog_one2one
ENSMUSG00000028066,ENSCAFG00000016847,ortholog_one2one
ENSMUSG00000022841,ENSCAFG00000012257,ortholog_one2one
ENSMUSG00000045679,ENSCAFG00000003487,ortholog_one2one
ENSMUSG00000029209,ENSCAFG00000001871,ortholog_one2one
ENSMUSG00000032446,ENSCAFG00000005510,ortholog_one2one
ENSMUSG00000039285,ENSCAFG00000005491,ortholog_one2one
ENSMUSG00000054423,ENSCAFG00000007072,ortholog_one2one
ENSMUSG00000028863,ENSCAFG00000003302,ortholog_one2one
ENSMUSG00000004642,ENSCAFG00000015016,ortholog_one2one
ENSMUSG00000066058,ENSCAFG00000002540,ortholog_one2one
ENSMUSG00000056073,ENSCAFG00000003580,ortholog_one2one
ENSMUSG00000029817,ENSCAFG00000002788,ortholog_one2one
ENSMUSG00000031382,ENSCAFG00000011921,ortholog_one2one
ENSMUSG00000051323,ENSCAFG00000017514,ortholog_one2one
ENSMUSG00000041180,ENSCAFG00000007266,ortholog_one2one
ENSMUSG00000020963,ENSCAFG00000017302,ortholog_one2one
ENSMUSG00000042992,ENSCAFG00000029772,ortholog_one2one
ENSMUSG00000002105,ENSCAFG00000008717,ortholog_one2one
ENSMUSG00000026730,ENSCAFG00000004594,ortholog_one2one
ENSMUSG00000031922,ENSCAFG00000004104,ortholog_one2one
ENSMUSG00000019975,ENSCAFG00000006554,ortholog_one2one
ENSMUSG00000025217,ENSCAFG00000009879,ortholog_one2one
