sp1_gene_ID,sp2_gene_ID,homology_type
ENSG00000067955,ENSMUSG00000031885,ortholog_one2one
ENSG00000072201,ENSMUSG00000029228,ortholog_one2one
ENSG00000074964,ENSMUSG00000040964,ortholog_one2one
ENSG00000081803,ENSMUSG00000017978,ortholog_one2one
ENSG00000089682,ENSMUSG00000031433,ortholog_one2one
ENSG00000095397,ENSMUSG00000039137,ortholog_one2one
ENSG00000102981,ENSMUSG00000005699,ortholog_one2one
ENSG00000109667,ENSMUSG00000005107,ortholog_one2one
ENSG00000121753,ENSMUSG00000028782,ortholog_one2one
ENSG00000125861,ENSMUSG00000027316,ortholog_one2one
ENSG00000130294,ENSMUSG00000014602,ortholog_one2one
ENSG00000132334,ENSMUSG00000041836,ortholog_one2one
ENSG00000135365,ENSMUSG00000058318,ortholog_one2one
ENSG00000138650,ENSMUSG00000049100,ortholog_one2one
ENSG00000138758,ENSMUSG00000058013,ortholog_one2one
ENSG00000142611,ENSMUSG00000039410,ortholog_one2one
ENSG00000145087,ENSMUSG00000022829,ortholog_one2one
ENSG00000145416,ENSMUSG00000036469,ortholog_one2one
ENSG00000148341,ENSMUSG00000026860,ortholog_one2one
ENSG00000149534,ENSMUSG00000024680,ortholog_one2one
ENSG00000153071,ENSMUSG00000022150,ortholog_one2one
ENSG00000154380,ENSMUSG00000022995,ortholog_one2one
ENSG00000156313,ENSMUSG00000031174,ortholog_one2one
ENSG00000157637,ENSMUSG00000061306,ortholog_one2one
ENSG00000159409,ENSMUSG00000028137,ortholog_one2one
ENSG00000161082,ENSMUSG00000034818,ortholog_one2one
ENSG00000165782,ENSMUSG00000035953,ortholog_one2one
ENSG00000166220,ENSMUSG00000020096,ortholog_one2one
ENSG00000166734,ENSMUSG00000060227,ortholog_one2one
ENSG00000167632,ENSMUSG00000047921,ortholog_one2one
ENSG00000174015,ENSMUSG00000034913,ortholog_one2one
ENSG00000177192,ENSMUSG00000029507,ortholog_one2one
ENSG00000181090,ENSMUSG00000036893,ortholog_one2one
ENSG00000182504,ENSMUSG00000022604,ortholog_one2one
ENSG00000185559,ENSMUSG00000040856,ortholog_one2one
ENSG00000196405,ENSMUSG00000021262,ortholog_one2one
ENSG00000196843,ENSMUSG00000037447,ortholog_one2one
ENSG00000198821,ENSMUSG00000005763,ortholog_one2one
ENSG00000205981,ENSMUSG00000027679,ortholog_one2one
ENSG00000076826,ENSMUSG00000044433,ortholog_one2one
ENSG00000080845,ENSMUSG00000061689,ortholog_one2one
ENSG00000106459,ENSMUSG00000058440,ortholog_one2one
ENSG00000107105,ENSMUSG00000008489,ortholog_one2one
ENSG00000128596,ENSMUSG00000029769,ortholog_one2one
ENSG00000132952,ENSMUSG00000041264,ortholog_one2one
ENSG00000134644,ENSMUSG00000028580,ortholog_one2one
ENSG00000136848,ENSMUSG00000026883,ortholog_one2one
ENSG00000140750,ENSMUSG00000030766,ortholog_one2one
ENSG00000150471,ENSMUSG00000037605,ortholog_one2one
ENSG00000153317,ENSMUSG00000022377,ortholog_one2one
ENSG00000153956,ENSMUSG00000040118,ortholog_one2one
ENSG00000156687,ENSMUSG00000063626,ortholog_one2one
ENSG00000196535,ENSMUSG00000000631,ortholog_one2one
ENSG00000004866,ENSMUSG00000029534,ortholog_one2one
ENSG00000071564,ENSMUSG00000020167,ortholog_one2one
ENSG00000001617,ENSMUSG00000034684,ortholog_one2one
ENSG00000002016,ENSMUSG00000030166,ortholog_one2one
ENSG00000003989,ENSMUSG00000031596,ortholog_one2one
ENSG00000006128,ENSMUSG00000061762,ortholog_one2one
ENSG00000007392,ENSMUSG00000024188,ortholog_one2one
ENSG00000010322,ENSMUSG00000021910,ortholog_one2one
ENSG00000010810,ENSMUSG00000019843,ortholog_one2one
ENSG00000012061,ENSMUSG00000003549,ortholog_one2one
ENSG00000013619,ENSMUSG00000059401,ortholog_one2one
ENSG00000013725,ENSMUSG00000024670,ortholog_one2one
ENSG00000014257,ENSMUSG00000032561,ortholog_one2one
ENSG00000019582,ENSMUSG00000024610,ortholog_one2one
ENSG00000020922,ENSMUSG00000031928,ortholog_one2one
ENSG00000021852,ENSMUSG00000029656,ortholog_one2one
ENSG00000022567,ENSMUSG00000079020,ortholog_one2one
ENSG00000026103,ENSMUSG00000024778,ortholog_one2one
ENSG00000027869,ENSMUSG00000028071,ortholog_one2one
ENSG00000036672,ENSMUSG00000032010,ortholog_one2one
ENSG00000038945,ENSMUSG00000025044,ortholog_one2one
ENSG00000041988,ENSMUSG00000039759,ortholog_one2one
ENSG00000051128,ENSMUSG00000003573,ortholog_one2one
ENSG00000058335,ENSMUSG00000032356,ortholog_one2one
ENSG00000058866,ENSMUSG00000022861,ortholog_one2one
ENSG00000063854,ENSMUSG00000024158,ortholog_one2one
ENSG00000064490,ENSMUSG00000036120,ortholog_one2one
ENSG00000064601,ENSMUSG00000017760,ortholog_one2one
ENSG00000064692,ENSMUSG00000024534,ortholog_one2one
ENSG00000065054,ENSMUSG00000002504,ortholog_one2one
ENSG00000065609,ENSMUSG00000033419,ortholog_one2one
ENSG00000067177,ENSMUSG00000034055,ortholog_one2one
ENSG00000067369,ENSMUSG00000043909,ortholog_one2one
ENSG00000067606,ENSMUSG00000029053,ortholog_one2one
ENSG00000067840,ENSMUSG00000002006,ortholog_one2one
ENSG00000068438,ENSMUSG00000031171,ortholog_one2one
ENSG00000068796,ENSMUSG00000021693,ortholog_one2one
ENSG00000069018,ENSMUSG00000021541,ortholog_one2one
ENSG00000070214,ENSMUSG00000028412,ortholog_one2one
ENSG00000070729,ENSMUSG00000031789,ortholog_one2one
ENSG00000070785,ENSMUSG00000028683,ortholog_one2one
ENSG00000072110,ENSMUSG00000015143,ortholog_one2one
ENSG00000072832,ENSMUSG00000029121,ortholog_one2one
ENSG00000073350,ENSMUSG00000020782,ortholog_one2one
ENSG00000073711,ENSMUSG00000043154,ortholog_one2one
ENSG00000074410,ENSMUSG00000032373,ortholog_one2one
ENSG00000075142,ENSMUSG00000003161,ortholog_one2one
ENSG00000078061,ENSMUSG00000001127,ortholog_one2one
ENSG00000078140,ENSMUSG00000029203,ortholog_one2one
ENSG00000078549,ENSMUSG00000029778,ortholog_one2one
ENSG00000078618,ENSMUSG00000053510,ortholog_one2one
ENSG00000079308,ENSMUSG00000055322,ortholog_one2one
ENSG00000080546,ENSMUSG00000038332,ortholog_one2one
ENSG00000081377,ENSMUSG00000033102,ortholog_one2one
ENSG00000082438,ENSMUSG00000034903,ortholog_one2one
ENSG00000082805,ENSMUSG00000030172,ortholog_one2one
ENSG00000085733,ENSMUSG00000031078,ortholog_one2one
ENSG00000088726,ENSMUSG00000059900,ortholog_one2one
ENSG00000088833,ENSMUSG00000027455,ortholog_one2one
ENSG00000089685,ENSMUSG00000017716,ortholog_one2one
ENSG00000090512,ENSMUSG00000022871,ortholog_one2one
ENSG00000090686,ENSMUSG00000043411,ortholog_one2one
ENSG00000091409,ENSMUSG00000027111,ortholog_one2one
ENSG00000093009,ENSMUSG00000000028,ortholog_one2one
ENSG00000096717,ENSMUSG00000020063,ortholog_one2one
ENSG00000099956,ENSMUSG00000000902,ortholog_one2one
ENSG00000100227,ENSMUSG00000041815,ortholog_one2one
ENSG00000100321,ENSMUSG00000022415,ortholog_one2one
ENSG00000100379,ENSMUSG00000033287,ortholog_one2one
ENSG00000100644,ENSMUSG00000021109,ortholog_one2one
ENSG00000100902,ENSMUSG00000021024,ortholog_one2one
ENSG00000101638,ENSMUSG00000025425,ortholog_one2one
ENSG00000102225,ENSMUSG00000031065,ortholog_one2one
ENSG00000102230,ENSMUSG00000035246,ortholog_one2one
ENSG00000102935,ENSMUSG00000045333,ortholog_one2one
ENSG00000102984,ENSMUSG00000031728,ortholog_one2one
ENSG00000103342,ENSMUSG00000062203,ortholog_one2one
ENSG00000103423,ENSMUSG00000004069,ortholog_one2one
ENSG00000104081,ENSMUSG00000040093,ortholog_one2one
ENSG00000104365,ENSMUSG00000031537,ortholog_one2one
ENSG00000104635,ENSMUSG00000022094,ortholog_one2one
ENSG00000104728,ENSMUSG00000071176,ortholog_one2one
ENSG00000105146,ENSMUSG00000070837,ortholog_one2one
ENSG00000105323,ENSMUSG00000040725,ortholog_one2one
ENSG00000105357,ENSMUSG00000030739,ortholog_one2one
ENSG00000105419,ENSMUSG00000041420,ortholog_one2one
ENSG00000105552,ENSMUSG00000030826,ortholog_one2one
ENSG00000105650,ENSMUSG00000031842,ortholog_one2one
ENSG00000105784,ENSMUSG00000040570,ortholog_one2one
ENSG00000106070,ENSMUSG00000020176,ortholog_one2one
ENSG00000106086,ENSMUSG00000005225,ortholog_one2one
ENSG00000106261,ENSMUSG00000029729,ortholog_one2one
ENSG00000107554,ENSMUSG00000025195,ortholog_one2one
ENSG00000107679,ENSMUSG00000040268,ortholog_one2one
ENSG00000108309,ENSMUSG00000006575,ortholog_one2one
ENSG00000108604,ENSMUSG00000078619,ortholog_one2one
ENSG00000108883,ENSMUSG00000020929,ortholog_one2one
ENSG00000109685,ENSMUSG00000057406,ortholog_one2one
ENSG00000109854,ENSMUSG00000039745,ortholog_one2one
ENSG00000110076,ENSMUSG00000033768,ortholog_one2one
ENSG00000110497,ENSMUSG00000040506,ortholog_one2one
ENSG00000110619,ENSMUSG00000010755,ortholog_one2one
ENSG00000111237,ENSMUSG00000029462,ortholog_one2one
ENSG00000111325,ENSMUSG00000023707,ortholog_one2one
ENSG00000111335,ENSMUSG00000032690,ortholog_one2one
ENSG00000111405,ENSMUSG00000022468,ortholog_one2one
ENSG00000111679,ENSMUSG00000004266,ortholog_one2one
ENSG00000111783,ENSMUSG00000020037,ortholog_one2one
ENSG00000111785,ENSMUSG00000035620,ortholog_one2one
ENSG00000111790,ENSMUSG00000040242,ortholog_one2one
ENSG00000111912,ENSMUSG00000039697,ortholog_one2one
ENSG00000112146,ENSMUSG00000001366,ortholog_one2one
ENSG00000112200,ENSMUSG00000042197,ortholog_one2one
ENSG00000112282,ENSMUSG00000019984,ortholog_one2one
ENSG00000112339,ENSMUSG00000019977,ortholog_one2one
ENSG00000112514,ENSMUSG00000024194,ortholog_one2one
ENSG00000112561,ENSMUSG00000023990,ortholog_one2one
ENSG00000112701,ENSMUSG00000034252,ortholog_one2one
ENSG00000113163,ENSMUSG00000021669,ortholog_one2one
ENSG00000113282,ENSMUSG00000006169,ortholog_one2one
ENSG00000113327,ENSMUSG00000020436,ortholog_one2one
ENSG00000113648,ENSMUSG00000015937,ortholog_one2one
ENSG00000114127,ENSMUSG00000032410,ortholog_one2one
ENSG00000114316,ENSMUSG00000032612,ortholog_one2one
ENSG00000114439,ENSMUSG00000022641,ortholog_one2one
ENSG00000114993,ENSMUSG00000034930,ortholog_one2one
ENSG00000115020,ENSMUSG00000025949,ortholog_one2one
ENSG00000115504,ENSMUSG00000042302,ortholog_one2one
ENSG00000115520,ENSMUSG00000025981,ortholog_one2one
ENSG00000115540,ENSMUSG00000025979,ortholog_one2one
ENSG00000115602,ENSMUSG00000026069,ortholog_one2one
ENSG00000115947,ENSMUSG00000026761,ortholog_one2one
ENSG00000116833,ENSMUSG00000026398,ortholog_one2one
ENSG00000117245,ENSMUSG00000028758,ortholog_one2one
ENSG00000117362,ENSMUSG00000015750,ortholog_one2one
ENSG00000117751,ENSMUSG00000028882,ortholog_one2one
ENSG00000118418,ENSMUSG00000066456,ortholog_one2one
ENSG00000118507,ENSMUSG00000039166,ortholog_one2one
ENSG00000118785,ENSMUSG00000029304,ortholog_one2one
ENSG00000119772,ENSMUSG00000020661,ortholog_one2one
ENSG00000120251,ENSMUSG00000033981,ortholog_one2one
ENSG00000121897,ENSMUSG00000029199,ortholog_one2one
ENSG00000122203,ENSMUSG00000025871,ortholog_one2one
ENSG00000122257,ENSMUSG00000030779,ortholog_one2one
ENSG00000122490,ENSMUSG00000034006,ortholog_one2one
ENSG00000122550,ENSMUSG00000028986,ortholog_one2one
ENSG00000122643,ENSMUSG00000029780,ortholog_one2one
ENSG00000122783,ENSMUSG00000046806,ortholog_one2one
ENSG00000123374,ENSMUSG00000025358,ortholog_one2one
ENSG00000123444,ENSMUSG00000005505,ortholog_one2one
ENSG00000124006,ENSMUSG00000026211,ortholog_one2one
ENSG00000124256,ENSMUSG00000027514,ortholog_one2one
ENSG00000124731,ENSMUSG00000042265,ortholog_one2one
ENSG00000124782,ENSMUSG00000039087,ortholog_one2one
ENSG00000125107,ENSMUSG00000036550,ortholog_one2one
ENSG00000125257,ENSMUSG00000032849,ortholog_one2one
ENSG00000125675,ENSMUSG00000001986,ortholog_one2one
ENSG00000125744,ENSMUSG00000030401,ortholog_one2one
ENSG00000125864,ENSMUSG00000027420,ortholog_one2one
ENSG00000126351,ENSMUSG00000058756,ortholog_one2one
ENSG00000126561,ENSMUSG00000004043,ortholog_one2one
ENSG00000126746,ENSMUSG00000038346,ortholog_one2one
ENSG00000127463,ENSMUSG00000078517,ortholog_one2one
ENSG00000127511,ENSMUSG00000031622,ortholog_one2one
ENSG00000128604,ENSMUSG00000029771,ortholog_one2one
ENSG00000128989,ENSMUSG00000007656,ortholog_one2one
ENSG00000129007,ENSMUSG00000032246,ortholog_one2one
ENSG00000130175,ENSMUSG00000003402,ortholog_one2one
ENSG00000131051,ENSMUSG00000027620,ortholog_one2one
ENSG00000131095,ENSMUSG00000020932,ortholog_one2one
ENSG00000131323,ENSMUSG00000021277,ortholog_one2one
ENSG00000131759,ENSMUSG00000037992,ortholog_one2one
ENSG00000132466,ENSMUSG00000055204,ortholog_one2one
ENSG00000132535,ENSMUSG00000020886,ortholog_one2one
ENSG00000132676,ENSMUSG00000068921,ortholog_one2one
ENSG00000132906,ENSMUSG00000028914,ortholog_one2one
ENSG00000133027,ENSMUSG00000000301,ortholog_one2one
ENSG00000133121,ENSMUSG00000016128,ortholog_one2one
ENSG00000133216,ENSMUSG00000028664,ortholog_one2one
ENSG00000133731,ENSMUSG00000027531,ortholog_one2one
ENSG00000134278,ENSMUSG00000024533,ortholog_one2one
ENSG00000134508,ENSMUSG00000040957,ortholog_one2one
ENSG00000134686,ENSMUSG00000028796,ortholog_one2one
ENSG00000135336,ENSMUSG00000040044,ortholog_one2one
ENSG00000135596,ENSMUSG00000019823,ortholog_one2one
ENSG00000136404,ENSMUSG00000038623,ortholog_one2one
ENSG00000136574,ENSMUSG00000021944,ortholog_one2one
ENSG00000136709,ENSMUSG00000024400,ortholog_one2one
ENSG00000136732,ENSMUSG00000090523,ortholog_one2one
ENSG00000137203,ENSMUSG00000021359,ortholog_one2one
ENSG00000137392,ENSMUSG00000024225,ortholog_one2one
ENSG00000137491,ENSMUSG00000030737,ortholog_one2one
ENSG00000137500,ENSMUSG00000030613,ortholog_one2one
ENSG00000137814,ENSMUSG00000027285,ortholog_one2one
ENSG00000137871,ENSMUSG00000038535,ortholog_one2one
ENSG00000137942,ENSMUSG00000039735,ortholog_one2one
ENSG00000138670,ENSMUSG00000089809,ortholog_one2one
ENSG00000138738,ENSMUSG00000029913,ortholog_one2one
ENSG00000138798,ENSMUSG00000028017,ortholog_one2one
ENSG00000138814,ENSMUSG00000028161,ortholog_one2one
ENSG00000139793,ENSMUSG00000022139,ortholog_one2one
ENSG00000139998,ENSMUSG00000021062,ortholog_one2one
ENSG00000140545,ENSMUSG00000030605,ortholog_one2one
ENSG00000140832,ENSMUSG00000001672,ortholog_one2one
ENSG00000141027,ENSMUSG00000018501,ortholog_one2one
ENSG00000141404,ENSMUSG00000024524,ortholog_one2one
ENSG00000141934,ENSMUSG00000052151,ortholog_one2one
ENSG00000142173,ENSMUSG00000020241,ortholog_one2one
ENSG00000142230,ENSMUSG00000052833,ortholog_one2one
ENSG00000142731,ENSMUSG00000025758,ortholog_one2one
ENSG00000143248,ENSMUSG00000026678,ortholog_one2one
ENSG00000143369,ENSMUSG00000028108,ortholog_one2one
ENSG00000143379,ENSMUSG00000015697,ortholog_one2one
ENSG00000143434,ENSMUSG00000038777,ortholog_one2one
ENSG00000143622,ENSMUSG00000028057,ortholog_one2one
ENSG00000143727,ENSMUSG00000044573,ortholog_one2one
ENSG00000143774,ENSMUSG00000020444,ortholog_one2one
ENSG00000144285,ENSMUSG00000064329,ortholog_one2one
ENSG00000144320,ENSMUSG00000009207,ortholog_one2one
ENSG00000144535,ENSMUSG00000053333,ortholog_one2one
ENSG00000144824,ENSMUSG00000033149,ortholog_one2one
ENSG00000145244,ENSMUSG00000005220,ortholog_one2one
ENSG00000145362,ENSMUSG00000032826,ortholog_one2one
ENSG00000145604,ENSMUSG00000054115,ortholog_one2one
ENSG00000146416,ENSMUSG00000019806,ortholog_one2one
ENSG00000146457,ENSMUSG00000060475,ortholog_one2one
ENSG00000146776,ENSMUSG00000020564,ortholog_one2one
ENSG00000146926,ENSMUSG00000038204,ortholog_one2one
ENSG00000147044,ENSMUSG00000031012,ortholog_one2one
ENSG00000147364,ENSMUSG00000038365,ortholog_one2one
ENSG00000147535,ENSMUSG00000031570,ortholog_one2one
ENSG00000148200,ENSMUSG00000063972,ortholog_one2one
ENSG00000148308,ENSMUSG00000026816,ortholog_one2one
ENSG00000148680,ENSMUSG00000024798,ortholog_one2one
ENSG00000148735,ENSMUSG00000035818,ortholog_one2one
ENSG00000148814,ENSMUSG00000015980,ortholog_one2one
ENSG00000148842,ENSMUSG00000064105,ortholog_one2one
ENSG00000149930,ENSMUSG00000059981,ortholog_one2one
ENSG00000149972,ENSMUSG00000039488,ortholog_one2one
ENSG00000150764,ENSMUSG00000032064,ortholog_one2one
ENSG00000151651,ENSMUSG00000025473,ortholog_one2one
ENSG00000151962,ENSMUSG00000033882,ortholog_one2one
ENSG00000152092,ENSMUSG00000026587,ortholog_one2one
ENSG00000152430,ENSMUSG00000025977,ortholog_one2one
ENSG00000152822,ENSMUSG00000019828,ortholog_one2one
ENSG00000153064,ENSMUSG00000037922,ortholog_one2one
ENSG00000154358,ENSMUSG00000061462,ortholog_one2one
ENSG00000156304,ENSMUSG00000022983,ortholog_one2one
ENSG00000156958,ENSMUSG00000027207,ortholog_one2one
ENSG00000157087,ENSMUSG00000030302,ortholog_one2one
ENSG00000157181,ENSMUSG00000006010,ortholog_one2one
ENSG00000157214,ENSMUSG00000015653,ortholog_one2one
ENSG00000157216,ENSMUSG00000061887,ortholog_one2one
ENSG00000157303,ENSMUSG00000021384,ortholog_one2one
ENSG00000157388,ENSMUSG00000015968,ortholog_one2one
ENSG00000157514,ENSMUSG00000031431,ortholog_one2one
ENSG00000158578,ENSMUSG00000025270,ortholog_one2one
ENSG00000159363,ENSMUSG00000036622,ortholog_one2one
ENSG00000159640,ENSMUSG00000020681,ortholog_one2one
ENSG00000159788,ENSMUSG00000029101,ortholog_one2one
ENSG00000160183,ENSMUSG00000024034,ortholog_one2one
ENSG00000160323,ENSMUSG00000014852,ortholog_one2one
ENSG00000160712,ENSMUSG00000027947,ortholog_one2one
ENSG00000160783,ENSMUSG00000028066,ortholog_one2one
ENSG00000161203,ENSMUSG00000022841,ortholog_one2one
ENSG00000162976,ENSMUSG00000045679,ortholog_one2one
ENSG00000163281,ENSMUSG00000029209,ortholog_one2one
ENSG00000163508,ENSMUSG00000032446,ortholog_one2one
ENSG00000163512,ENSMUSG00000039285,ortholog_one2one
ENSG00000163618,ENSMUSG00000054423,ortholog_one2one
ENSG00000163875,ENSMUSG00000028863,ortholog_one2one
ENSG00000163950,ENSMUSG00000004642,ortholog_one2one
ENSG00000164007,ENSMUSG00000066058,ortholog_one2one
ENSG00000164418,ENSMUSG00000056073,ortholog_one2one
ENSG00000164548,ENSMUSG00000029817,ortholog_one2one
ENSG00000165192,ENSMUSG00000031382,ortholog_one2one
ENSG00000165194,ENSMUSG00000051323,ortholog_one2one
ENSG00000165338,ENSMUSG00000041180,ortholog_one2one
ENSG00000165409,ENSMUSG00000020963,ortholog_one2one
ENSG00000165714,ENSMUSG00000042992,ortholog_one2one
ENSG00000165915,ENSMUSG00000002105,ortholog_one2one
ENSG00000165983,ENSMUSG00000026730,ortholog_one2one
ENSG00000166037,ENSMUSG00000031922,ortholog_one2one
ENSG00000166130,ENSMUSG00000019975,ortholog_one2one
ENSG00000166167,ENSMUSG00000025217,ortholog_one2one
ENSG00000166387,ENSMUSG00000036528,ortholog_one2one
ENSG00000167081,ENSMUSG00000038718,ortholog_one2one
ENSG00000167601,ENSMUSG00000002602,ortholog_one2one
ENSG00000167614,ENSMUSG00000030428,ortholog_one2one
ENSG00000167757,ENSMUSG00000067616,ortholog_one2one
ENSG00000168000,ENSMUSG00000071657,ortholog_one2one
ENSG00000168314,ENSMUSG00000032517,ortholog_one2one
ENSG00000168779,ENSMUSG00000027833,ortholog_one2one
ENSG00000169064,ENSMUSG00000034151,ortholog_one2one
ENSG00000169550,ENSMUSG00000050808,ortholog_one2one
ENSG00000169599,ENSMUSG00000029993,ortholog_one2one
ENSG00000170234,ENSMUSG00000044950,ortholog_one2one
ENSG00000170242,ENSMUSG00000059263,ortholog_one2one
ENSG00000171365,ENSMUSG00000004317,ortholog_one2one
ENSG00000171735,ENSMUSG00000014592,ortholog_one2one
ENSG00000171840,ENSMUSG00000041377,ortholog_one2one
ENSG00000171992,ENSMUSG00000043079,ortholog_one2one
ENSG00000172239,ENSMUSG00000025451,ortholog_one2one
ENSG00000173418,ENSMUSG00000002728,ortholog_one2one
ENSG00000173805,ENSMUSG00000006930,ortholog_one2one
ENSG00000173818,ENSMUSG00000039850,ortholog_one2one
ENSG00000173838,ENSMUSG00000078627,ortholog_one2one
ENSG00000174500,ENSMUSG00000022659,ortholog_one2one
ENSG00000174516,ENSMUSG00000024901,ortholog_one2one
ENSG00000176973,ENSMUSG00000024939,ortholog_one2one
ENSG00000177830,ENSMUSG00000025512,ortholog_one2one
ENSG00000179262,ENSMUSG00000003813,ortholog_one2one
ENSG00000179295,ENSMUSG00000043733,ortholog_one2one
ENSG00000179832,ENSMUSG00000022558,ortholog_one2one
ENSG00000180822,ENSMUSG00000071451,ortholog_one2one
ENSG00000180881,ENSMUSG00000035694,ortholog_one2one
ENSG00000180957,ENSMUSG00000050017,ortholog_one2one
ENSG00000182732,ENSMUSG00000021219,ortholog_one2one
ENSG00000182871,ENSMUSG00000001435,ortholog_one2one
ENSG00000183773,ENSMUSG00000022763,ortholog_one2one
ENSG00000184371,ENSMUSG00000014599,ortholog_one2one
ENSG00000184517,ENSMUSG00000055835,ortholog_one2one
ENSG00000185551,ENSMUSG00000030551,ortholog_one2one
ENSG00000185658,ENSMUSG00000022914,ortholog_one2one
ENSG00000185728,ENSMUSG00000047213,ortholog_one2one
ENSG00000186073,ENSMUSG00000040282,ortholog_one2one
ENSG00000186184,ENSMUSG00000029642,ortholog_one2one
ENSG00000186891,ENSMUSG00000041954,ortholog_one2one
ENSG00000187109,ENSMUSG00000058799,ortholog_one2one
ENSG00000187778,ENSMUSG00000037570,ortholog_one2one
ENSG00000187824,ENSMUSG00000050270,ortholog_one2one
ENSG00000187908,ENSMUSG00000047517,ortholog_one2one
ENSG00000188517,ENSMUSG00000058897,ortholog_one2one
ENSG00000189308,ENSMUSG00000035310,ortholog_one2one
ENSG00000196151,ENSMUSG00000026988,ortholog_one2one
ENSG00000196208,ENSMUSG00000036523,ortholog_one2one
ENSG00000196323,ENSMUSG00000047412,ortholog_one2one
ENSG00000196876,ENSMUSG00000023033,ortholog_one2one
ENSG00000197381,ENSMUSG00000020262,ortholog_one2one
ENSG00000197548,ENSMUSG00000030314,ortholog_one2one
ENSG00000197555,ENSMUSG00000042700,ortholog_one2one
ENSG00000197879,ENSMUSG00000017774,ortholog_one2one
ENSG00000197893,ENSMUSG00000049134,ortholog_one2one
ENSG00000197905,ENSMUSG00000030353,ortholog_one2one
ENSG00000198055,ENSMUSG00000074886,ortholog_one2one
ENSG00000198467,ENSMUSG00000028464,ortholog_one2one
ENSG00000198825,ENSMUSG00000042105,ortholog_one2one
ENSG00000198929,ENSMUSG00000038473,ortholog_one2one
ENSG00000204120,ENSMUSG00000048000,ortholog_one2one
ENSG00000204296,ENSMUSG00000057246,ortholog_one2one
ENSG00000204979,ENSMUSG00000057240,ortholog_one2one
ENSG00000205937,ENSMUSG00000034681,ortholog_one2one
ENSG00000213047,ENSMUSG00000056268,ortholog_one2one
ENSG00000213066,ENSMUSG00000069135,ortholog_one2one
ENSG00000213199,ENSMUSG00000038276,ortholog_one2one
ENSG00000214575,ENSMUSG00000025586,ortholog_one2one
ENSG00000241399,ENSMUSG00000060703,ortholog_one2one
ENSG00000243156,ENSMUSG00000051586,ortholog_one2one
ENSG00000003096,ENSMUSG00000036782,ortholog_one2one
ENSG00000003249,ENSMUSG00000031970,ortholog_one2one
ENSG00000004766,ENSMUSG00000001376,ortholog_one2one
ENSG00000005893,ENSMUSG00000016534,ortholog_one2one
ENSG00000007264,ENSMUSG00000004933,ortholog_one2one
ENSG00000011304,ENSMUSG00000006498,ortholog_one2one
ENSG00000011347,ENSMUSG00000024743,ortholog_one2one
ENSG00000033627,ENSMUSG00000019302,ortholog_one2one
ENSG00000040633,ENSMUSG00000018572,ortholog_one2one
ENSG00000047648,ENSMUSG00000031355,ortholog_one2one
ENSG00000061938,ENSMUSG00000022791,ortholog_one2one
ENSG00000068078,ENSMUSG00000054252,ortholog_one2one
ENSG00000068308,ENSMUSG00000031154,ortholog_one2one
ENSG00000068903,ENSMUSG00000015149,ortholog_one2one
ENSG00000072134,ENSMUSG00000001036,ortholog_one2one
ENSG00000072803,ENSMUSG00000020271,ortholog_one2one
ENSG00000074416,ENSMUSG00000033174,ortholog_one2one
ENSG00000077254,ENSMUSG00000025437,ortholog_one2one
ENSG00000077279,ENSMUSG00000031285,ortholog_one2one
ENSG00000077800,ENSMUSG00000040013,ortholog_one2one
ENSG00000078018,ENSMUSG00000015222,ortholog_one2one
ENSG00000080493,ENSMUSG00000060961,ortholog_one2one
ENSG00000081237,ENSMUSG00000026395,ortholog_one2one
ENSG00000082482,ENSMUSG00000037624,ortholog_one2one
ENSG00000082641,ENSMUSG00000038615,ortholog_one2one
ENSG00000083896,ENSMUSG00000035851,ortholog_one2one
ENSG00000085978,ENSMUSG00000026289,ortholog_one2one
ENSG00000087266,ENSMUSG00000054520,ortholog_one2one
ENSG00000090006,ENSMUSG00000040488,ortholog_one2one
ENSG00000099899,ENSMUSG00000022721,ortholog_one2one
ENSG00000100106,ENSMUSG00000033088,ortholog_one2one
ENSG00000100225,ENSMUSG00000001786,ortholog_one2one
ENSG00000100523,ENSMUSG00000037697,ortholog_one2one
ENSG00000101191,ENSMUSG00000038914,ortholog_one2one
ENSG00000101294,ENSMUSG00000019188,ortholog_one2one
ENSG00000101888,ENSMUSG00000042271,ortholog_one2one
ENSG00000104447,ENSMUSG00000038679,ortholog_one2one
ENSG00000105048,ENSMUSG00000064179,ortholog_one2one
ENSG00000105204,ENSMUSG00000002409,ortholog_one2one
ENSG00000106078,ENSMUSG00000020173,ortholog_one2one
ENSG00000106484,ENSMUSG00000051855,ortholog_one2one
ENSG00000106617,ENSMUSG00000028944,ortholog_one2one
ENSG00000106799,ENSMUSG00000007613,ortholog_one2one
ENSG00000106991,ENSMUSG00000026814,ortholog_one2one
ENSG00000107263,ENSMUSG00000039844,ortholog_one2one
ENSG00000107758,ENSMUSG00000021816,ortholog_one2one
ENSG00000108788,ENSMUSG00000017801,ortholog_one2one
ENSG00000109103,ENSMUSG00000002058,ortholog_one2one
ENSG00000109180,ENSMUSG00000029152,ortholog_one2one
ENSG00000109184,ENSMUSG00000051674,ortholog_one2one
ENSG00000110693,ENSMUSG00000051910,ortholog_one2one
ENSG00000111837,ENSMUSG00000021363,ortholog_one2one
ENSG00000111846,ENSMUSG00000021360,ortholog_one2one
ENSG00000112062,ENSMUSG00000053436,ortholog_one2one
